id,0,1,2,3,4,5
Y5922,2141.1005229860543,2197.1016852862635,2254.8695493413993,2307.936785220204,2371.2241914300103,2419.0559927289664
Y5972,2463.2201048851,2520.642855263803,2583.5720292112305,2652.150814715189,2710.572573570625,2769.3986196093465
Y6308,1665.8997968377232,1664.8925808517288,1668.4731449638753,1664.1342571295538,1667.5464333385469,1663.5606317083602
Y6373,9988.318656512552,10377.929623994049,10787.438546743751,11188.6811395502,11581.597364740112,11952.325356705924
Y6454,8016.509510229152,8464.428638048423,8451.468818191819,8815.48534261254,8869.588408518064,9100.470676790108
Y6615,2897.637337619069,2982.631104122896,3045.2351858601824,3111.19220256595,3182.9192697020153,3253.8988996530325
Y6616,4323.026474498296,4396.058705130318,4518.852644475467,4613.812560543842,4730.687566004331,4836.066942413071
Y6674,2520.3126210811806,2608.5567602049246,2688.6040492678994,2772.123469956139,2852.4510261294545,2933.259551885956
Y6705,1364.942013935581,1362.5734320197464,1355.8495750272957,1354.4726481425437,1353.0483094358183,1351.9962732688841
Y6830,2317.7947601501173,2421.2197030588945,2456.1508049463437,2509.397235400822,2578.476587460076,2615.9161091061883
Y6834,3634.636568311318,3781.422692708011,3914.3379116702613,4055.841144965699,4197.924666102645,4338.212563680831
Y6867,2941.0697818276303,3045.407435035831,3167.389720627975,3263.250006771949,3359.8649530839516,3459.419334851248
Y6873,3293.3806967282612,3383.600331522673,3473.173270948905,3566.138074598706,3655.6528427291546,3749.021575084437
Y6957,3578.8434171676636,3359.702322781086,3169.5083552598953,2963.866903781891,2753.3936807513237,2581.831350326538
Y7033,1891.9590665703188,1922.1689688123463,1971.3944767367982,2012.0555202184073,2067.5609936027986,2104.3361810233628
Y7185,7646.203325986858,7817.341752787056,7967.767964878915,8131.558134375876,8294.775568801644,8455.237699844549
Y7245,8208.709461520788,8621.660829441733,9014.656089013593,9406.130188398858,9824.912232110113,10202.61140003796
Y7252,5732.358634392477,5958.44086350416,6156.09591992891,6363.405168315352,6579.691553702802,6779.819014055435
Y7263,3745.3257661649363,3888.5656437447396,4024.3684673143084,4177.282684240896,4316.0069236932495,4456.490111277079
Y7512,10492.091948986053,10682.45008468628,10856.96608543396,11045.81547498703,11250.950926542282,11443.760987520218
Y7636,11754.263587347472,12355.744122312795,12912.807015290602,13488.698083035397,14022.459890297685,14548.718630006337
Y7710,12287.995817661285,13813.528082966805,15292.99308359623,16813.781322836876,18344.955904483795,19845.985394716263
Y7879,3550.7088285684586,3548.006776571274,3538.4844195842743,3558.822220623493,3538.2099030017853,3542.959155857563
Y7989,6085.495307540893,6293.852026939791,6499.383879853094,6735.777732087382,6934.9938282028925,7139.249698068711
Y8019,5047.983578297053,5535.985268640568,5985.90513174648,6464.1460714745,6935.793418534943,7380.381104210984
Y8125,9868.226958838868,9543.7647567131,10643.49857028344,10402.270858198948,11370.185809850493,11325.551461127849
Y8142,1581.4907032657613,1659.2890705656985,1750.9658946746254,1852.8059452588568,1933.8483146192832,2024.3322019772684
Y8200,7520.739651679108,7965.779815672943,8419.460140227482,8860.245958327421,9299.141784667076,9749.879547118311
Y8367,7616.900239695882,7582.328565274361,7637.74164726916,7569.29223720595,7616.747767122363,7592.136954291373
Y8429,3812.0009177923203,4298.690518736839,4789.524720907211,5284.937652349472,5767.131546735764,6260.931973457336
Y8438,10084.201941490173,10937.43887424469,11799.797763824463,12669.983310699463,13508.75967502594,14349.713792800903
Y8555,2485.1705569028886,2563.0277675659613,2643.122938329218,2703.096013448001,2779.660383272651,2851.2778316295107
Y8589,7469.011247899022,9782.607959082088,10687.4044815294,12689.01257763121,14011.476453979345,15817.940709321194
Y8821,6751.608789366484,7274.653841650487,7743.289933905006,8238.199557089807,8741.283822423222,9206.369630092384
Y8822,7774.779878908395,7772.492669016123,7764.843812835216,7769.915694856643,7764.843812835216,7780.872506713867
Y8861,9695.041701735245,10039.6658357993,10528.624123628593,10747.092610999036,11097.041626524855,11468.687193837983
Y8918,4012.1444029808044,4188.531015568795,4299.267032491808,4437.927126448817,4559.674227451573,4679.653623490643
Y9173,3991.018584469555,4091.4427885031528,4189.7925091975585,4298.863685295532,4397.896150766544,4490.25167254083
Y9256,3163.3490056925984,3218.0220705712372,3269.2623865610167,3320.269504384674,3373.8116593379614,3426.7128742208583
Y9278,2000.0072801451086,2000.0072801451086,2001.7875868076383,2002.1293113263546,2013.7373958587048,2010.556384150207
Y9362,4606.40152771886,4692.2808716852205,4785.995594631249,4877.582803413805,4964.90604904795,5054.601506859968
Y9364,2931.508883479199,3020.879235951296,3113.156939413322,3205.9258716606023,3291.7557497336006,3385.571000926778
Y9422,953.2229210990478,1087.3590508420189,1219.3166203554476,1359.9362362396348,1488.0186097972014,1624.8105263773293
Y9585,10090.88083965751,9819.949289243856,9919.875200210647,9803.159480744715,9833.606265133012,9861.611877763364
Y9818,4410.207881927167,4528.30812454208,4646.519203186045,4768.276119232361,4884.872617721905,5002.799129486597
Y9868,3124.831962585449,3096.656608581543,3097.149097919464,3096.8547701835632,3096.1298882961273,3098.9304423332214
Y10186,1157.7832603752586,1160.8780583143207,1157.0644302368137,1156.6772796511623,1157.1867035627338,1156.6772796511623
Y10233,3179.825213653565,3112.612002840043,3147.6950324907307,3159.182906347275,3109.8496335582736,3129.0998857240684
Y10250,1395.3792974006205,1401.479844195044,1396.8690626851321,1395.9813988562228,1400.3143052354933,1393.047295637375
Y10469,6728.955500519758,6758.749630514845,6746.067283129229,6693.993675564778,6614.3627940401375,6525.070919974398
Y10579,1641.5528701901435,1640.1423563987016,1640.0511473447084,1639.883096843958,1640.4011461496352,1640.2111927241087
Y10625,2706.6158866784517,2677.5885144289746,2637.546655038557,2592.4892343401366,2536.6767167312687,2500.524573219793
Y11015,4039.467525565626,4090.6124820506975,4148.232276804515,4198.091579740154,4242.59005973592,4300.889204406921
Y11210,6034.537169239066,6340.125341473415,6197.314510378885,6402.975083489874,6365.308750591887,6398.315655432965
Y11226,1683.3577561378484,1527.7165645819339,1441.5673209153476,1242.2794218246436,1128.1667490646962,971.6277872827803
Y11265,1459.7522693418925,1432.7332986973283,1407.2926070949034,1380.7181034315133,1357.2091452392542,1331.1863150886873
Y11397,4227.406120300295,4216.680505752565,4207.356128692619,4196.648229598991,4187.48119735717,4176.962626457206
Y11464,3529.374673366545,3610.71565389735,3700.368538500917,3781.4122104675457,3849.926109318053,3945.1803547195013
Y11559,9897.646923359947,10091.171951079206,10255.940710837342,10442.339878844092,10621.500542087948,10791.658152908296
Y11560,8843.069999395975,8972.826246545852,9148.507922416846,9275.907514973991,9371.422760242192,9457.494374215294
Y11667,3335.6540664434433,3346.8730890750885,3398.800274014473,3325.1947068572044,3325.2874438762665,3358.979840159416
Y11744,2044.4208364769504,1995.9964232875209,1952.9963554386761,1917.1012971630073,1888.2304648545198,1864.810574764522
Y11840,5353.891454894529,5110.857413210359,4891.589771821477,4664.862035059951,4453.967940431159,4267.2328669692515
Y11893,5724.196544885633,5576.310183447422,5435.786557280656,5318.1629670912525,5177.325018810506,5073.596627323915
Y11913,7453.4070027041225,7866.202447498526,8236.452753905205,8606.703060311886,8978.802645297934,9347.203673125236
Y11916,2903.6937120096586,3002.3113743880067,3133.417274261883,3190.776641928333,3286.4862392206733,3412.751114666973
Y12061,1700.2744287252426,1707.7572268247604,1700.2960768342018,1700.8430248498917,1700.5934301018715,1700.2744287252426
Y12149,1424.548053741455,1399.845564365387,1406.5006732940674,1410.399079322815,1407.5217008590698,1405.8022260665894
Y12189,5338.379859445892,5452.459580332218,5328.39914319812,5366.136817996449,5383.383071866922,5307.174506060656
Y12201,1213.14448595047,1199.5279604196548,1225.6689429283142,1198.1214886903763,1252.8025752305984,1195.971490740776
Y12210,1227.8763980090664,1253.196191907792,1269.7003369140054,1293.1431464221148,1316.8492999886282,1335.8915479822404
Y12280,1715.1206488427833,1730.9822553576676,1748.8846586829677,1764.1473351028328,1781.8310489458079,1798.0791304254071
Y12282,2376.7529437213384,2453.8780684382964,2525.0271080914586,2585.5627666782602,2639.633507615739,2693.214777087444
Y12313,2826.060532176494,2894.073370473334,2970.326548776526,3036.424634560196,3116.1054092238323,3187.6933849809047
Y12380,2065.6919560394194,2118.0096126827875,2155.961232059306,2216.78706232186,2257.959238970505,2330.120965684402
Y12413,7260.002569876878,7853.147948338813,8371.449999424582,8968.176694482974,9530.720311601872,10020.315484494697
Y12417,4032.970761680599,4244.310755162396,4378.420000276875,4607.740290465826,4771.922367878582,4949.010078454801
Y12498,2206.3805055618277,2282.113335403527,2358.242622559718,2446.334159590978,2536.237877498969,2607.2884018854706
Y12729,1996.562697649002,2200.72265625,2417.3059265613556,2628.0996227264404,2830.808062672615,3049.2514338493347
Y12799,6486.560247635842,6816.242004615069,7179.685861092807,7496.498559838534,7886.003672933579,8210.551709404588
Y12822,9312.859494448207,9947.086827872236,10399.953205903355,10887.95797897224,11444.026330650933,11916.637854386176
Y12851,4039.16537463665,4484.395863413811,4894.379473626614,5343.204802274704,5766.49582862854,6185.1882246136665
Y12924,4917.995344535168,5144.076649455676,5307.948985706631,5500.300886643581,5648.523199228058,5809.04963215501
Y12992,2333.20727288723,2471.545839905739,2605.1457846164703,2750.861426591873,2881.431388258934,3018.8849541544914
Y13269,4262.235155860268,4430.491500739817,4326.348858180194,4329.80648274184,4307.801624569572,4337.8698364128
Y13343,2015.54122819587,2131.7100285441566,2220.5580368473697,2335.3003049041595,2439.580128557753,2547.0397898473693
Y13465,3964.4610441784544,4821.777168248666,5647.824655486041,6537.2897650725245,7363.999678425072,8224.240959850853
Y13510,4944.616583824158,5114.937319517136,5262.10462808609,5421.228591561317,5575.7540954351425,5759.377026557922
Y13651,5878.141190028332,5600.517582315279,5625.443681197619,5367.993850709735,5374.87499397428,5142.410225225923
Y13830,3972.3205477746037,4278.082789594064,4640.676124238213,4910.1523761737735,5246.4803721139415,5589.1084821276245
Y13922,4782.226572236888,4903.696588911709,4962.875237735542,5070.908271269191,5157.0466331389,5266.9781930761
Y13968,3121.963713288307,3085.879975321889,3101.6730579435825,3123.6884650170805,3094.3114744067193,3116.2813479363917
Y14020,940.7071027755741,938.5673351287845,923.00402879715,860.9897363185886,918.8595082759861,805.0233577489856
Y14192,8385.430571258079,8498.000268768252,8737.215921483388,8826.029547485641,9009.915136887532,9194.532239402217
Y14294,3164.8820775041545,3217.991228065702,3251.6599052042156,3304.138923938343,3344.871253683107,3391.965871556017
Y14474,8006.321101876032,7646.432868699503,7646.432868699503,7669.970420061211,7646.432868699503,7701.469467665354
Y14486,643.845990896225,625.1716470718384,619.4531774520874,584.5827168226242,592.0534288883209,611.3791918754578
Y14487,2856.2117010878305,3510.8509365396053,3448.3307902325973,3369.8075631380702,3344.975259806239,3356.4300193421886
Y14533,5188.2750709999,5419.191372915762,5639.169740049795,5806.770333704523,5944.506240154928,6071.116667631201
Y14572,5552.766554020857,5706.43544500926,5791.777670727462,5882.350057770917,6064.949128681247,6181.925935957517
Y14665,2917.0332946181297,2942.0375354886055,2952.0567243099213,2939.549772620201,2907.8840647935867,3018.9094581007957
Y14705,2332.891888320446,2330.3017032146454,2336.0746109485626,2339.535931944847,2334.473774731159,2335.684413909912
Y14746,9983.87166820705,9921.953916167617,9939.325405930877,9921.953916167617,9964.032398874462,9921.953916167617
Y14909,7373.263927698134,7539.717123709051,7715.078565879529,7871.799814706838,8041.9602062381555,8215.52257459328
Y15053,4007.5129866600023,4152.497279643371,4327.497279642731,4502.497279642101,4679.574859139752,4852.497279640821
Y15133,4337.79801696822,4342.465670655979,4341.524219943303,4329.88126614626,4355.214105843146,4322.466280262044
Y15248,4286.55150771141,4303.062584400176,4326.5657925605765,4280.577822923659,4298.042901754378,4345.626785755157
Y15280,9357.96074646776,9570.044206413057,9777.49829687013,9985.405579739334,10184.490007714568,10408.023721707066
Y15454,1700.467708527066,1708.4380048699024,1704.6382888976523,1700.467708527066,1709.0192567190363,1700.467708527066
Y15488,3057.3065854131596,2888.1727310131737,2863.425262804159,2756.8674768085693,2652.884446727641,2602.116137845508
Y15763,8835.880045520884,9002.729643267856,9156.503414011817,9325.629324937017,9493.84711070241,9652.098206407001
Y15815,13776.05593901516,14018.113980800657,14260.172022586057,14503.924091491717,14745.16802350913,14988.410277951854
Y15819,6688.838703399926,6912.156065111302,7128.1805905668325,7343.650768384391,7563.431934170257,7781.3622390753535
Y15877,9762.274427588854,9763.349502772364,9747.376290208598,9758.07037722944,9744.840180627933,9735.779117686923
Y15918,4276.830611604131,4143.154073678233,3972.8910389227694,3836.251553017196,3707.9650405532866,3563.0622277351963
Y16146,3487.160309458129,3487.160309458129,3487.160309458129,3487.160309458129,3491.6277712664987,3487.160309458129
Y16162,1303.2027677342644,1331.873282622198,1365.3698624375545,1413.0145541026961,1436.6842668161096,1473.4945918201413
Y16207,3290.4678938652546,3275.4914724800346,3277.8831786031287,3252.568982918455,3298.3469406313234,3283.907504883356
Y16346,7735.066736776467,7394.601100084602,7461.358391963943,7150.541252163393,7031.440127571059,6934.348491672171
Y16626,6047.134814262395,6152.703752701081,6257.123146423895,6358.655961109987,6458.625999230537,6572.863214932864
Y16808,1136.3018561905615,1192.9648199009587,1247.1949924858795,1301.6386304669663,1358.3452965675576,1413.6386304669163
Y16922,2136.869089722064,2198.1453472909875,2237.9119199385773,2283.903367587418,2336.1492807578134,2381.15676556419
Y17796,3012.721053841728,3227.01540320463,3413.2867705742037,3613.9168858766852,3798.6601801454863,4001.8947222137
Y17953,5540.3948993682925,5755.874210563269,5917.599491053749,6190.588023206494,6360.521432983738,6501.110330834819
Y17981,5407.868217844127,5712.312982895293,5985.49445779697,6289.249391849026,6575.958078866943,6852.308984430748
Y17987,3663.0642604827867,3789.2324609104735,3869.807737577747,4004.6325762701003,4100.5852200762365,4194.696641834566
Y17988,1847.5563527225945,1849.1517387924152,1850.353966540782,1853.7956445303178,1858.7824277460102,1847.2118351596175
Y18201,3137.5474397180046,3344.3117661255383,3529.12982815737,3715.652311169999,3928.784673326502,4105.098880111883
Y18236,3909.422527528428,4131.270330826228,4371.839429446985,4620.469195477284,4850.701912254174,5084.929845157016
Y18406,2614.670406982837,2803.546250987883,2994.04310440526,3185.0655617306284,3378.351720076655,3562.616469245173
Y18464,3866.947700381279,3981.020892262459,4187.28237092495,4261.020892262459,4413.197984993458,4556.241256892681
Y18716,3598.957914489448,3764.4472807154,3905.665046163108,4060.810155340438,4229.364250444877,4373.298762296317
Y18891,9448.350240802032,10119.830272758549,10825.268231461167,11562.28927270558,12177.499388864464,12863.29596072945
Y18994,2035.0687878667884,2338.2975841071207,2631.4678475445407,2942.4947961652265,3233.8324177204113,3517.769917364322
Y19191,3661.2224908712706,4081.674650158192,4474.575158754196,4872.708067510011,5257.627058243225,5646.301099992617
Y19453,8006.808921193257,9084.144880650281,9258.105650825437,9451.368790543776,9744.365942924596,10046.831264331224
Y19547,3197.73989599075,3313.8711403841057,3417.0050062282335,3563.223049652509,3647.2674525267175,3759.0943329951133
Y19615,3026.3217820853,3179.1168552580607,3359.316283055272,3532.140022693306,3714.3956969583446,3851.3814706591315
Y19704,7160.498546212078,7141.822692435623,7159.249958086431,7158.640777464152,7088.535354222716,7175.511830600918
Y19824,2123.0763152602576,2203.1848350024156,2290.92325964303,2368.9736090468,2447.2141945949566,2529.0869673359034
Y19903,8631.398809800088,9359.055689704306,10203.557138685763,10946.182092992438,11725.923095423928,12457.415378546819
Y20360,1328.7485067367977,1371.754661466044,1403.2464454242688,1443.7316284905837,1483.1756942939826,1525.9872916787203
Y20466,4391.254910313335,5204.445797856219,5984.508469491148,6809.410211414774,7591.518507987078,8414.8911008208
Y20542,10326.198765780297,10291.352534467092,10294.6967080524,10287.591409177932,10301.425108414454,10297.404029741185
Y20697,9054.164742043362,8213.400101816447,8144.842522924176,7910.567738601232,7841.224799471078,7972.6694105163815
Y20798,4496.688280200956,4722.237535028482,4853.08831835753,5077.169782581419,5272.7799533082225,5485.768298816824
Y20811,2599.9393176436424,2612.094532072544,2608.325906276703,2619.911796450615,2619.147123336792,2606.0187233686447
Y20840,1815.6471639875363,1892.6742655048392,1966.4242655054195,2040.1742655059998,2115.062734487362,2187.67426550715
Y21008,1796.3591756198332,2001.7519729378582,2174.487806925966,2241.8032264269023,2119.07880671493,2065.1755050070615
Y21333,2762.7123167245686,2757.4623159232738,2773.78894721812,2757.4623159232738,2758.5830157289506,2760.7914503893553
Y21384,5148.243512714863,5117.603720762491,5316.3660551040175,5162.468975118995,5123.066936723948,5229.737507214069
Y21401,11841.052770699665,11883.905229749515,11864.837072609485,11878.93503401501,11849.127230711392,12017.121894364282
Y21519,2170.8928237954374,2076.669161486566,2062.5499959419662,2097.8580919297333,2047.8468074176606,2043.7327329244908
Y21526,5609.3256805342435,5547.4215673780445,5559.96660253346,5552.897236106396,5493.309110261202,5518.568437232375
Y21578,3699.6176838874817,3810.3865027427673,3692.5593852996826,3677.6763439178467,3714.2992854118347,3536.981749534607
Y21700,1341.3323048621414,1422.82953209877,1512.5581154346464,1599.5443120718,1674.9182393223045,1755.5783531486986
Y21867,6476.110507726669,6409.450071191788,6378.310350370407,6426.901042175293,6378.310350370407,6407.384519982338
Y22062,2356.407401561737,2607.0219552516937,2860.148320198059,3105.4994559288025,3365.213165283203,3605.4994559288025
Y22094,6915.6958527565,6829.485303938389,6873.616106748581,6853.583434200287,6867.77055683732,6868.571054571867
Y22313,838.0028118143678,828.3255483067633,831.2595837877393,832.2347596156598,829.0268462979197,826.9707280011178
Y22317,5243.113490266801,5310.453817986794,5365.595534828796,5438.526423711011,5485.515733113067,5538.534820542656
Y22435,3241.924249219891,3213.75540462732,3227.4435713052717,3205.438931357857,3160.1901526391475,3210.0658708095516
Y22448,2372.8970424354125,2429.3349259533306,2477.069896762142,2529.1318250441027,2581.4982432992606,2633.2883467832326
Y22597,1029.92155265808,1026.2511758208263,1041.6822881698597,1034.82638311386,1031.1388151049603,1026.9974289536465
Y22747,7936.825881004336,8262.64640927309,8572.288511395325,8900.368455052187,9197.693705856553,9508.933124541929
Y22792,4426.47120475769,4393.3410539627075,4442.356708526611,4565.426254272461,4405.872929573059,4376.403142929077
