"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48"
"H254",29.9156761802434,29.9188024396857,29.7434504098024,29.4203404012335,29.1040188524681,28.6126336732268,28.1827705780307,27.7476640309876,27.3012859757646,27.0343823112737,26.7596170796138,26.6572861069547,26.6833084676999,26.748627280003,27.0217042992213,27.288369919692,27.6464790368344,28.0677326053709,28.4001947652501,28.8014100353371,29.0763631129714,29.2815529020558,29.4485512619104,29.4236874079592,29.3889946729654,29.2172140661564,28.9550175876312,28.7067110562906,28.3357800863213,28.0329799490622,27.726190527386,27.4270153205988,27.2676991211537,27.0990098312766,27.0693254899312,27.1225514313151,27.2036823973082,27.4338843103455,27.6413796162315,27.9167168141589,28.2208461509475,28.4511043718733,28.7290853914326,28.8979999970499,29.0208327862944,29.1088231311638,29.0552920064392,29.0051138136751
"H268",16.3593137767483,17.2899603683176,18.6062621726376,20.046019144635,21.5434335081073,23.0855605854615,24.5656362398979,25.8206565909055,26.7343292367163,27.2648941844386,27.4042984930975,27.1509933700307,26.522577078885,25.5736933584966,24.3913141895673,23.076493754223,21.7318854452467,20.4581023147075,19.350121449428,18.4893887442194,17.9354470978246,17.7214781483327,17.8537022155854,18.312403843789,19.0537873083914,20.0134389754005,21.1118174528842,22.2610548804071,23.3720183012615,24.3610284667604,25.1559843597657,25.7015695706641,25.9630782812485,25.9285026170993,25.608780493425,25.036298037269,24.2618278093812,23.3501532844638,22.3747301302692,21.4118260679774,20.5346153203789,19.8076812172544,19.282328132923,18.9930345986689,18.9552891370209,19.1649383312085,19.5990542860983,20.218211004618
"H270",18.5277740027803,18.0104477510442,17.7297001224363,17.6967702423702,17.8835773388764,18.2626843311409,18.8037468509865,19.465636508911,20.1960415383793,20.9386235254506,21.6391391403441,22.2491480442044,22.7284916982005,23.0476630942804,23.1896944496765,23.1510422186265,22.9413234032913,22.5820786955406,22.104759965833,21.5481083151253,20.955104882261,20.3697225933371,19.8337265608431,19.3837562006973,19.0488874577312,18.8488302635834,18.7928662289364,18.8795753944552,19.0973422097422,19.4255749396351,19.8365238395609,20.2975448484759,20.7736293929157,21.230008545245,21.6346416534407,21.9604150218105,22.1869036421781,22.3015859182406,22.3004447755861,22.1879351428921,21.9763440626713,21.684612330229,21.3367226403604,20.9597863982712,20.5819780083615,20.2304707926171,19.9295227532571,19.698844034141
"H283",18.0187390515637,17.5730307864384,17.380863328417,17.4836480014094,17.8273244307284,18.3465330884475,18.9957083095565,19.7392142464479,20.5292200878032,21.304876094547,22.0054106046542,22.5816583199373,22.9987622813738,23.2345419070531,23.2788345386017,23.1346030214086,22.8185410239651,22.3596775404895,21.7963780618163,21.1728613225227,20.5358379391764,19.9312792342769,19.4012548834343,18.9810202573001,18.6966695937712,18.5635857687831,18.5857563735966,18.7559263507678,19.0565264569828,19.4612953910628,19.9374703252332,20.4483708722815,20.9561707477979,21.4246472562754,21.8217133105815,22.1215613629576,22.3062810850282,22.3668535440324,22.3034725752171,22.125194747955,21.8489678223427,21.4981301495319,21.1005076560275,20.6862591157292,20.2856330128813,19.9267997690372,19.6339117532861,19.425521594261
"H284",15.9354180563216,15.3848801580019,15.1951034452594,15.4327397587428,16.0084802178354,16.8006083264865,17.7443392142314,18.8053324384843,19.9286125110748,21.0273610686161,22.0101816326618,22.8064963030851,23.3706785878987,23.6744102850516,23.7028561215436,23.4578255906436,22.9614324595626,22.2550458178211,21.3942624555182,20.4432467040158,19.4701445788889,18.5430409953047,17.725594932968,17.0724826129512,16.6254713448605,16.4107519275287,16.4376227039824,16.6983554401127,17.1691321481287,17.8120325900446,18.5779954527738,19.4105328813881,20.2498801561267,21.0372527541274,21.7189173545258,22.2498149545871,22.5965002438229,22.7392024038752,22.6728779330687,22.4072058389716,21.9655543386484,21.383018086316,20.7036848268162,19.977339575943,19.2558496656953,18.5894913542872,18.0234764909434,17.5949170150831
"H294",17.8395229212729,17.2547433174261,16.9851347623554,17.1040138775269,17.5301101296176,18.1454334299548,18.8849088449239,19.7239880155396,20.629380837166,21.5361841394363,22.3651406348439,23.0497261456458,23.54780333042,23.8369582293335,23.9070516794213,23.7588564667132,23.4071630032996,22.8824522753724,22.2283522515065,21.4964655222656,20.7413256476874,20.01662191993,19.3721651017817,18.8508687299794,18.4857813952747,18.2977644837638,18.2943042703198,18.4695165929252,18.80512301395,19.2721744931262,19.8333963749013,20.4460489032984,21.0651248876408,21.6466297195705,22.1506754976886,22.5441646005437,22.8028970900897,22.9129852176863,22.8715004741076,22.686326976066,22.3752523924087,21.9643853463126,21.486035819148,20.9762277873103,20.4720317060421,20.0089101521945,19.6182632473685,19.325341114648
"H300",17.9154448547143,17.5969369134114,17.4908239972336,17.6233836144188,17.9478058453099,18.4161227410458,18.9854192269722,19.6188662370904,20.2729617191565,20.898471709419,21.4474835110336,21.8812206966069,22.1730670180505,22.3084957977127,22.2843398814246,22.1085613223357,21.7998237542172,21.3860695486329,20.902026199323,20.3861614052504,19.8776071489643,19.4133088281827,19.0254821986848,18.739467798917,18.5721291857883,18.5309344801382,18.6137850548958,18.8095670068796,19.0993399140988,19.4580435142979,19.8565799087636,20.2641087229508,20.6503797047867,20.9879284637664,21.2539781477301,21.4319193125932,21.5122772803764,21.4931173711963,21.3798810760137,21.1846879960011,20.9251762525098,20.622985158862,20.3020060295948,19.9865388441739,19.6994937367843,19.460767348357,19.2859060033149,19.1851421187365
"H315",12.8630003687596,12.2526803897557,11.6946764040947,11.3129220300291,11.1668826490153,11.2702112719906,11.5911914503857,12.0873098544303,12.7042914507404,13.3934672878608,14.1024876700373,14.7850802040393,15.3940915316187,15.8912133241073,16.2434227788459,16.4312110349175,16.4451183120825,16.290582128616,15.9832686973331,15.5508878978765,15.0277658858341,14.4547513869227,13.8737655580743,13.3268430831614,12.8513470497745,12.4790769174258,12.2327824672952,12.126092502839,12.1617404727735,12.3327027142172,12.6221574272926,13.0057666062007,13.4529830330251,13.9300237643858,14.4018547133762,14.8351886910958,15.2003847440382,15.4737987555058,15.6389462638634,15.6877217009097,15.6204475008584,15.4457939184817,15.1796907530243,14.8441271576193,14.4652344567798,14.071425503455,13.6911789124119,13.3511166435894
"H322",17.752322466852,17.1158332166959,16.7231363866488,16.7106984111108,17.12818318465,17.7034346919542,18.6859668584446,19.7015622419449,20.8648416277712,22.0380529361312,23.040546230911,24.0097423801397,24.6392675803365,25.1061928547467,25.2697735037851,25.1331283888376,24.8273273682507,24.2091888122667,23.5235009628297,22.6799057965973,21.8092287217332,21.003826742216,20.2134202899245,19.6379363959184,19.1687192129007,18.9285354425495,18.8968498710176,19.0217526670772,19.3822876929596,19.8251169354167,20.4156390070861,21.0458441483669,21.6712478412515,22.297029676669,22.7951676708045,23.2266616473586,23.4932290103335,23.6164812827205,23.6067170302978,23.4217962049192,23.1532267718745,22.7561936264151,22.3126638217838,21.8422036022207,21.3599216461996,20.9465040411946,20.5718623070525,20.3106338298744
"H326",15.228967564111,14.3455136574527,13.8499801508021,13.9246013748415,14.4867906484221,15.3270435408687,16.3177494425746,17.4331934261684,18.6625610438317,19.9338603642946,21.1258483094404,22.1251765427963,22.8643213297293,23.3163181224629,23.4716140778321,23.3271124994904,22.8931404440919,22.203702432665,21.3169122745119,20.3056755110978,19.2469164614784,18.2152329946276,17.2803087152075,16.5044052074355,15.9381631972647,15.6160035998552,15.5532823538386,15.7460084949203,16.1724173444703,16.7953895255726,17.5653413811894,18.4237572177169,19.3074665862451,20.1533600211795,20.9029849228999,21.5065467367734,21.9260755578662,22.1376705090159,22.1327522472328,21.9182401252205,21.515620554176,20.9589849157242,20.2922248056554,19.5656328505005,18.832172506604,18.1436783996775,17.5472456137051,17.0820554722892
"H336",51.4950609051766,50.6595067886221,54.0517877025393,59.7153662168985,70.3814884877914,85.0459626891626,102.407609003498,121.102437475927,139.797886182173,157.276845848406,172.50688620934,184.691460100101,193.301313933564,198.085775282529,199.064926805691,196.50483256616,190.878898332745,182.819083037329,173.061017074388,162.387128281434,151.571650717818,141.330932934924,132.281821314536,124.910127814096,119.550360823277,116.377062460496,115.407310313787,116.51325314371,119.442994843603,123.847743588952,129.312915789266,135.390827243072,141.632705770888,147.618000142365,152.979311644921,157.421704658274,160.73562630637,162.803148030612,163.597701552575,163.177890255478,161.676292340392,159.284418723275,156.23513816739,152.783933272359,149.190308866293,145.700549887806,142.532834242859,139.865465669485
"H349",45.9884990072246,34.2447754648891,28.8240907371904,26.5112511916801,27.2763156135779,30.8938499125346,36.9685762040472,44.9704340931791,54.2762682225724,64.2150912654842,74.1138173189764,83.3405084827999,91.3425062429285,97.677297671493,102.034555183013,104.248443604999,104.299963861062,102.309754166794,98.5223569252097,93.2834485367931,87.0118944078231,80.1687162636481,73.2251370843952,66.6318039713444,60.7910933970441,56.0340966397409,52.6034917513493,50.6430620996305,50.1941520997963,51.1988896106679,53.5095806872839,56.9033209671745,61.1005885033932,65.7863985526675,70.6325180363746,75.319255601633,79.5554554639299,83.0955169286692,85.752519585857,87.4068364228545,88.0099416080158,87.5834443953595,86.213684672166,84.0424908171061,81.2549119987274,78.0648843509057,74.6998678520417,71.3854972571456
"H363",48.0864684650859,42.2503980391097,54.9043430277562,78.3681056387415,111.257074138653,153.045891151431,201.059863454561,250.827893298516,298.047542073144,339.62410204412,373.538508978241,398.41409219621,413.398458699432,418.298246089561,413.667060922658,400.716876648622,381.12455668829,356.839898166618,329.931624230318,302.45391746663,276.316931877714,253.167587395972,234.29714195384,220.585340957919,212.480644205633,210.011365303953,212.822783510683,220.235996300246,231.323478107964,244.994905521549,260.08618567065,275.4451056461,290.008116026812,302.863989882,313.301332066609,320.838206165602,325.233494539486,326.480901638968,324.787622924428,320.540553328514,314.263476727809,306.568963430774,298.108716328975,289.525867852643,281.412274799038,274.273237177407,268.501339462719,264.360338149149
"H377",34.4768166969713,49.6262155417907,63.9465763911052,75.5219411271588,84.7004590165095,91.7692047738471,96.7597775607648,99.771231125039,101.065870276367,100.997720460869,99.9355190774681,98.2234801734822,96.1636872025483,94.005971419204,91.9425755760217,90.1081049527528,88.5841138128907,87.4067459895195,86.5758967772591,86.0647446195139,85.8288314107265,85.8141212699979,85.9636857128996,86.2228580156659,86.5428597805694,86.8830207946924,87.2117902444021,87.5067785394909,87.7540809609699,87.9471238446376,88.0852476990944,88.1722056910703,88.2147156260366,88.2211631637452,88.2005166774566,88.1614819708264,88.111899144437,88.0583646092701,88.0060483269653,87.9586691397241,87.9185885969931,87.8869849313673,87.8640727148681,87.8493392481959,87.8417750423038,87.8400821506834,87.8428500838956,87.8486942358009
"H380",64.0626798037081,55.9241713955487,55.990895046574,58.3557489322228,62.1525163950378,66.7625137643663,72.7915976793307,79.7751741478058,87.1248543415632,94.1893755622869,100.528574620278,105.770903309263,109.625861732908,111.886528790331,112.467477585992,111.404683458811,108.846313230816,105.033615974951,100.281111796331,94.9525902363031,89.4347097957613,84.1095553328436,79.3288695756954,75.3915939040067,72.5260757548381,70.8778179437629,70.5033701751376,71.3705123278062,73.3644463928636,76.2992997578564,79.9339183465127,83.9906859737721,88.1759609423869,92.2006740001911,95.7996861910058,98.7486522305859,100.877360801659,102.078808149119,102.313583721766,101.609482883806,100.056588592307,97.7983596756477,95.0195093331359,91.9316393014722,88.7577034001182,85.7164048730255,83.0075865153424,80.799557524694
