"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176"
"Q6670",982.668509139667,1006.41317517067,1030.15784120167,1053.90250723267,1077.64717326367,1101.39183929467,1125.13650532567,1148.88117135667,1180.36054335969,1204.35173751669,1228.34293167369,1252.3341258307,1276.3253199877,1300.3165141447,1324.30770830171,1348.29890245871,1256.13714267595,1277.3024321139,1298.46772155186,1319.63301098981,1340.79830042776,1361.96358986572,1383.12887930367,1404.29416874162,1236.59139902878,1253.93508864523,1271.27877826168,1288.62246787813,1305.96615749459,1323.30984711104,1340.65353672749,1357.99722634395,1625.96184228113,1647.57031069017,1669.17877909921,1690.78724750824,1712.39571591728,1734.00418432632,1755.61265273535,1777.22112114439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6864",2116.82753846148,2138.68307692297,2160.53861538445,2182.39415384594,2204.24969230742,2226.10523076891,2247.96076923039,2269.81630769187,2529.24329411765,2557.88658823529,2586.52988235294,2615.17317647059,2643.81647058824,2672.45976470588,2701.10305882353,2729.74635294118,2700.39866666667,2727.69333333333,2754.988,2782.28266666667,2809.57733333333,2836.872,2864.16666666667,2891.46133333333,2600.26984,2621.31968,2642.36952,2663.41936,2684.4692,2705.51904,2726.56888,2747.61872,2737.32662068966,2757.84524137931,2778.36386206897,2798.88248275862,2819.40110344828,2839.91972413793,2860.43834482759,2880.95696551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6967",3555.91931063375,3572.52460791811,3587.83335459058,3602.38282693903,3616.48765987748,3630.33210707829,3644.02406952216,3657.62673521224,3826.02002173947,3850.39116647,3870.91147067828,3889.20147754346,3906.19975959948,3922.44991137245,3938.26676735637,3953.83267073877,3810.72671348487,3816.39738495061,3825.32852149181,3836.17717482244,3848.15354170088,3860.79312981051,3873.82276590916,3887.08179368976,3809.27229553602,3825.86248430057,3840.89818816021,3855.03294976608,3868.64554680021,3881.95550974339,3895.09007320914,3908.12297933489,4102.86848960899,4129.7287718902,4151.89499667909,4171.16511535627,4188.64841514082,4205.02929614931,4220.73001468424,4236.01109142742,4209.4921805117,4229.09969826338,4246.61643571867,4262.87871541183,4278.38832669706,4293.44634068713,4308.23339854983,4322.85788408594,4378.15784195097,4401.38927269602,4421.10909282262,4438.7826853165,4455.26393390331,4471.0503995784,4486.43201285179,4501.57771723279,4440.98432236504,4449.51901393391,4460.45136580434,4472.7688414166,4485.88650034881,4499.46642364498,4513.31339617457,4527.31464253235,4271.82796506902,4279.5316037821,4289.02209671379,4299.6228853166,4310.9135771384,4322.63295337642,4334.61870078598,4346.76996296199,4301.75968987099,4317.54148892046,4331.77789573265,4345.12246739313,4357.95236716732,4370.48525336223,4382.84673507863,4395.10930045818,4379.66532940097,4390.88314900492,4402.41717717362,4414.13218204722,4425.9507659233,4437.82863151612,4449.74042601205,4461.67163915052,4186.54012512905,4160.49165843462,4147.97314443874,4143.88612500724,4145.05338119464,4149.49495750033,4155.9770000881,4163.73060516758,4132.16477016025,4139.71787118367,4145.1653458771,4154.7536200768,4164.3418942765,4173.93016847619,4183.51844267589,4193.10671687559,4294.05698327862,4321.2098154139,4340.91743049941,4351.10133589014,4361.28524128088,4371.46914667161,4381.65305206235,4391.83695745308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6992",1432.11666666667,1432.11666666667,1432.11666666667,1432.11666666667,1432.11666666667,1432.11666666667,1432.11666666667,1432.11666666667,1541.65,1541.65,1541.65,1541.65,1541.65,1541.65,1541.65,1541.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7069",4167.8,4167.8,4167.8,4167.8,4167.8,4167.8,4167.8,4167.8,4860.21924419285,4934.14646092622,5018.54523615111,5096.67523907414,5178.55802685765,5258.19421937005,5339.17533052281,5419.35130949513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7070",3942.85714285714,3942.85714285714,3942.85714285714,3942.85714285714,3942.85714285714,3942.85714285714,3942.85714285714,3942.85714285714,4113.33333333333,4113.33333333333,4113.33333333333,4113.33333333333,4113.33333333333,4113.33333333333,4113.33333333333,4113.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7172",1492.4,1492.4,1492.4,1492.4,1492.4,1492.4,1492.4,1492.4,1757.1,1757.1,1757.1,1757.1,1757.1,1757.1,1757.1,1757.1,1882.48611111121,1917.47222222242,1952.45833333363,1987.44444444484,2022.43055555605,2057.41666666727,2092.40277777848,2127.38888888969,1744.3,1744.3,1744.3,1744.3,1744.3,1744.3,1744.3,1744.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7179",5670.06354589612,6277.55873249306,6277.55873249306,6277.55873249306,6277.55873249306,6277.55873249306,6277.55873249306,6277.55873249306,5827.43638342206,6004.59954973455,6053.23221414431,6066.5822580435,6070.24694872565,6071.25293476564,6071.52908574274,6071.60489132962,5656.95875836026,5089.48793968716,5583.19762743404,6043.21102170482,5687.78910642766,5317.14081285639,5571.02083282582,5868.02817835387,6099.00634677255,6170.78333508485,6170.78333508485,6170.78333508485,6170.78333508485,6170.78333508485,6170.78333508485,6170.78333508485,6628.65764169685,5526.72602474187,5809.4572218045,6266.28170224269,6167.73997342976,5979.01403457465,6012.31866461276,6090.02503154136,6869.64197503474,5522.44591965154,5659.62740567763,6373.23116162968,6342.71982221504,5967.16929438377,5961.39289113076,6157.77009631923,7383.58192182948,5460.39964615029,5487.46683801118,6539.28822642726,6602.97557080711,6033.57156558874,5956.33105041109,6261.38817195039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7294",8037.95010264928,8038.06799714171,8062.59059031254,8094.6177002418,8119.9737161788,8131.52269761392,8129.50386634728,8119.05402945883,7731.55926379567,7773.53315951958,7848.27725233073,7924.73914868609,7986.10181519266,8026.61393307124,8047.59308114341,8053.82738508004,8007.7037037037,8007.7037037037,8007.7037037037,8007.7037037037,8007.7037037037,8007.7037037037,8007.7037037037,8007.7037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7305",2268.10000000013,2387.20000000027,2506.3000000004,2625.40000000054,2744.50000000067,2863.6000000008,2982.70000000094,3101.80000000107,3344.6111111111,3470.2222222222,3595.8333333333,3721.4444444444,3847.0555555555,3972.66666666659,4098.27777777769,4223.88888888879,4031.79454054431,4128.29168843771,4230.74916098294,4336.86806892146,4445.23620151173,4554.98603580927,4665.58465131078,4776.70467423939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7325",17000,17000,17000,17000,17000,17000,17000,17000,5497.8297129057,5037.68859201813,4616.05900426057,4229.71772502494,3875.71129764101,3551.33345513584,3254.10443168032,2981.75200556503,3793.75229662782,3510.3796312607,3248.17336295873,3005.55247696829,2781.05405173997,2573.32443800845,2381.11109674708,2203.25504678298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7609",921.33,951.09,980.850000000001,1010.61,1040.37,1070.13,1099.89,1129.65,951.03,951.03,951.03,951.03,951.03,951.03,951.03,951.03,1437.53354347234,1529.22505316287,1619.28182730241,1710.44381139136,1800.85858653173,1891.77853375559,1982.35694487442,2073.16626129235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7624",1131.22371659328,1151.49140675251,1162.72802584455,1177.96857867466,1191.43398376652,1205.6864022554,1219.58989762439,1233.64808838237,1211.06363163364,1224.84229626039,1238.62096088714,1252.39962551389,1266.17829014064,1279.95695476739,1293.73561939414,1307.51428402089,1242.20505573699,1254.65278767456,1267.10051961213,1279.5482515497,1291.99598348727,1304.44371542485,1316.89144736242,1329.33917929999,1497.21544217104,1514.97945288051,1528.37054359031,1542.95299414328,1557.21087020689,1571.55717345708,1585.87938557385,1600.20816108738,1531.10322057942,1546.52095569868,1559.28304376258,1572.73586526259,1586.00902709028,1599.32891837419,1612.63665533292,1625.94755362997,1592.71411262701,1605.77296029886,1618.83180797071,1631.89065564257,1644.94950331442,1658.00835098628,1671.06719865813,1684.12604632998,1651.46327692832,1664.02864111501,1676.5940053017,1689.15936948839,1701.72473367508,1714.29009786177,1726.85546204846,1739.42082623516,1769.11016411771,1781.8434487994,1794.57673348109,1807.31001816278,1820.04330284447,1832.77658752616,1845.50987220785,1858.24315688953,1658.82330516757,1669.61686686078,1680.410428554,1691.20399024721,1701.99755194042,1712.79111363364,1723.58467532685,1734.37823702006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7764",7545.60222809142,8005.11945653868,8413.7047468909,8722.53038773992,8924.16102215478,9033.97628158937,9076.43546854645,9076.32008896343,7552.93265974611,7639.28393773816,7863.20575212064,8113.69721494247,8342.05786422336,8522.86115836645,8650.14599978723,8728.883798995,6224.88509530508,6492.95906461681,6613.44399421835,6589.5281318772,6513.07749625229,6459.91636517171,6450.91412646779,6468.18900492736,3680.33087777372,4266.24323307654,4631.68015968745,4693.57169300202,4549.68858584668,4355.65939481382,4225.83862426548,4195.66682744253,3855.18247164044,3678.49241747157,3575.56136594264,3575.56136594264,3575.56136594264,3575.56136594264,3575.56136594264,3575.56136594264,3682.59251750875,3485.15315127663,3377.54819407727,3377.54819407727,3377.54819407727,3377.54819407727,3377.54819407727,3377.54819407727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8001",1151.19192110458,1144.40510443741,1188.92357830447,1262.62726256113,1334.66182031742,1381.10918853085,1394.388366645,1383.4016844178,1102.371573943,1126.40794649049,1199.636195245,1285.48642352575,1346.91201923386,1364.82905512818,1344.73714317278,1310.10774461063,1356.92916226167,1357.670816017,1385.89036790062,1430.78902255587,1475.01301339323,1504.51284364005,1515.05424368215,1512.67386381532,1526.47208247826,1534.28480290332,1521.19269958764,1507.76616392521,1510.01396562379,1531.60774517565,1564.70374976289,1596.92509577226,1782.28059924853,1800.07439793418,1817.86819661983,1835.66199530548,1853.45579399114,1871.24959267679,1889.04339136244,1906.83719004809,1741.7798683619,1717.46492464283,1701.96385772214,1708.12743497169,1733.92515665599,1768.01223486128,1798.31079106236,1818.34418115778,1796.25824513883,1833.13482463779,1877.47311956916,1906.98581259415,1919.27435607381,1924.27853894252,1932.13565254202,1946.47523208759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8079",686.533707633808,678.052245885814,671.938578883167,667.531682368177,664.355072179002,662.065285645634,660.414745586844,659.224991674866,793.2,793.2,793.2,793.2,793.2,793.2,793.2,793.2,692.6,692.6,692.6,692.6,692.6,692.6,692.6,692.6,1202.1253968254,1211.05079365079,1219.97619047619,1228.90158730159,1237.82698412698,1246.75238095238,1255.67777777778,1264.60317460317,1766.4870434796,1816.6740869592,1866.86113043879,1917.04817391839,1967.23521739799,2017.42226087759,2067.60930435719,2117.79634783678,2663.23143717797,2755.56287435595,2847.89431153392,2940.22574871189,3032.55718588987,3124.88862306784,3217.22006024582,3309.55149742379,3199.37742524925,3264.65485049851,3329.93227574777,3395.20970099702,3460.48712624628,3525.76455149553,3591.04197674479,3656.31940199404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8108",2129.1,2129.1,2129.1,2129.1,2129.1,2129.1,2129.1,2129.1,2497.4,2497.4,2497.4,2497.4,2497.4,2497.4,2497.4,2497.4,2313.7,2313.7,2313.7,2313.7,2313.7,2313.7,2313.7,2313.7,1868.5,1868.5,1868.5,1868.5,1868.5,1868.5,1868.5,1868.5,1912.9,1912.9,1912.9,1912.9,1912.9,1912.9,1912.9,1912.9,2771.3,2771.3,2771.3,2771.3,2771.3,2771.3,2771.3,2771.3,2588.3,2588.3,2588.3,2588.3,2588.3,2588.3,2588.3,2588.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8218",7834.4916809911,7876.74583819528,7918.99999539946,7961.25415260363,8003.50830980781,8045.76246701199,8088.01662421617,8130.27078142035,8040.80880233684,8080.26249384364,8119.71618535045,8159.16987685726,8198.62356836406,8238.07725987087,8277.53095137768,8316.98464288448,7417.02452048597,7417.02452048597,7417.02452048597,7417.02452048597,7417.02452048597,7417.02452048597,7417.02452048597,7417.02452048597,8030.37920203217,8060.47871958663,8090.57823714108,8120.67775469554,8150.77727225,8180.87678980445,8210.97630735891,8241.07582491337,8309.24982769813,8339.65446834575,8370.05910899337,8400.46374964098,8430.8683902886,8461.27303093621,8491.67767158383,8522.08231223145,8401.61419506923,8429.94893165968,8458.28366825014,8486.6184048406,8514.95314143106,8543.28787802152,8571.62261461197,8599.95735120243,9037.96929434568,9070.73757427598,9103.50585420628,9136.27413413659,9169.04241406689,9201.81069399719,9234.5789739275,9267.3472538578,9032.66239264128,9062.20702197651,9091.75165131175,9121.29628064699,9150.84090998223,9180.38553931747,9209.9301686527,9239.47479798794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
