id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
H141,43.2247522059573,265.5863084651231,263.63576607801133,263.15828510419914,494.6880145921434,288.2981310846242,426.6528722080135,380.482941146375,442.62133212578334,408.23003124704775,473.1263701807469,401.63157971442126,405.2936622626898,419.2447282854036,420.62409217886284,414.144968814238,402.95956559890845,369.56769758890607,437.8613904749531,417.7730852233794,371.58805484243265,361.56043495380897,400.36298654203193,405.73488681822283,407.94784961461346,440.79182310424187,456.0046684151958,440.35197559629046,477.1100558547606,464.16084340593056,473.5376316254668,448.25136975064055,466.9323799975407,487.4351396684185,490.0730593437226,434.71531787907776,465.0839591437195,471.64335859274144,451.3718564959305,451.8660945382841,434.0706801988194,447.5659523920227,455.0363365682838,428.5452994953011,434.7091832471712,432.75594385129534,439.98419094716616,436.98993098495197
H150,22.804983391298645,27.599250173339897,62.94816201983271,108.2301599492521,108.72888995967512,107.60197884864674,143.29662680725616,177.6650109458935,213.89727096218667,164.15591898486173,162.60618038451096,191.4860243806827,191.24908518206374,212.82449103364905,179.44963517239222,163.04009347869837,148.61371770181307,148.46335305276898,140.48921093552622,120.72877195455193,109.63269045922725,92.75846320974655,89.07043345302912,92.8894415076713,96.94730301083335,102.58408795891768,111.52664807593017,131.6183605382527,133.1630737330492,129.4062885293548,141.92036198563417,148.68459176078989,169.59695115127528,147.2310306267251,133.60139762787708,151.35308218476365,149.95946767964213,171.88378126358535,139.69950582461635,148.28220911491672,130.66755145392912,143.71849091600436,138.29140960266693,125.21367894004973,121.33485978288506,116.62319238860796,110.81794363831042,119.11158991393258
H155,-199.11821456547216,-281.51935053791544,-248.1061207733633,-247.35483454140876,-73.96412066058366,-353.61589195178334,-196.11402380918506,-262.5362517202805,-323.4105764136591,-285.64252919198435,-308.3848364122118,-246.69513812580715,-195.3258916420171,-26.15503544021354,-539.795416073163,-593.7528934501864,-363.2446678395545,-300.75602381106376,-321.63235829554986,-495.92015056246936,-386.17398143754986,-387.8389625554705,-324.4112177844528,-343.97991308013354,-371.9352632499061,-357.2423588653901,-362.0240541944905,-334.8641800809514,-291.4597261572685,-454.93682964594666,-387.82233977876814,-419.8473823332854,-374.07476534766545,-351.5849568846394,-439.1490370974541,-349.3006233864438,-442.9929515003179,-205.7235174109105,-557.4647108366113,-552.1455609369557,-437.0811736992607,-469.90015924813906,-436.1221892185649,-518.3497499492149,-498.19522709762197,-457.7481495073622,-436.52703338646995,-434.7760098663082
H170,19.189383389604785,18.314633577323857,18.35065813480918,18.193917128488387,18.44927110861366,18.95874233056307,19.83763761093917,21.173465097502486,21.242187131855886,21.987547725999494,22.550410484782336,23.003259455629916,23.45484396823521,23.68161119423528,23.837082779151206,23.630612339504765,23.407499904672015,22.978037306728673,22.460798103302913,21.838940332074312,21.111790845547006,20.8428612152708,20.81653650790385,20.186276203264462,20.088193882028353,19.661689494665154,19.847691129455352,19.83526500071686,20.125056643562164,20.42794357914696,21.077698798691497,21.93920167649968,21.792040665790804,22.153012649402744,22.369644121470998,22.53520040950244,22.68567969727677,22.687029774472073,22.662692805128934,22.497700772715696,22.313002574718784,22.02217470830255,21.714717156754386,21.409747225465747,20.991933694979338,20.952300348548697,20.994587606400124,20.715916563793858
H174,25.085119328101282,24.577512598761768,23.861147869086988,22.709821557474267,21.436806773574023,20.08188235737725,19.150462331812296,18.327763888446256,17.47878892422113,16.85617905226226,16.658196962714403,16.405012587326343,16.76723561919101,17.166471161902663,18.578894268449048,19.55758903867344,20.64602020387047,21.509457300969096,22.302763348593867,23.024999488281246,23.44212979002395,23.926901736913443,23.967528930254673,23.764838780223496,23.327479897761688,22.79335860719977,21.84811543127474,20.943951008923747,19.9264265352087,19.152403519383764,18.408744891070533,17.991539510625028,17.743752524816113,17.55875576455719,17.544680009353257,17.903231481559388,18.307359413084797,19.14973243765039,19.970241408732132,20.909304916657632,21.622235477584734,22.186264429113123,22.59679706020154,22.983556180221235,23.042868851056497,23.080113298010282,22.808224904989373,22.42375575747706
H181,15.893921722137021,14.95053989473426,15.526601709159516,15.588408899535807,16.097208626735323,16.791592417979256,17.389411590711582,19.070788932773176,20.31310790267763,19.721359249351334,20.46817483944021,20.856268040626578,20.938018597018115,20.881230959130733,20.801413734980343,20.50114940639824,19.96807272709472,19.43682129403191,18.704456903946856,17.957292986439324,18.36233541128913,17.56711610685784,17.260222323773153,17.189195052801505,17.27208052705598,16.827593282623308,17.479511891659765,17.623062111563655,17.99390418229051,18.395536072168905,18.58313281350523,19.740421654413378,20.425416576211067,19.655072458846636,19.922467717796785,19.946886764670975,19.8268243014717,19.654635987424157,19.49068592705432,19.264292750614008,18.887201460481254,18.653333170575998,18.305121561954707,17.887961096106707,18.414965726704047,18.045927068425648,17.949063526202295,18.077486567166872
H184,16.400084753941783,15.383921439912605,15.803367911730335,15.551731994601376,16.02205644884671,16.618113199723155,17.24750344861953,18.858807954233875,19.56367765597835,19.771314329945753,20.444952436531153,20.883255169158293,21.145846942452042,21.319899911720913,21.266704730566083,20.976204757050304,20.61586106864457,20.102521707748505,19.538308508560466,18.767458623603826,18.627663974620052,18.33347927270936,17.549049784381143,17.40551312655443,17.42206113605262,16.963967947710966,17.576345785996338,17.476864173525826,17.963338735108234,18.351203369469868,18.669292239725028,19.64611281215727,20.047112436611133,19.89489813496894,20.12797845129728,20.24591090174925,20.148783394963683,20.1330058977257,19.941077334723808,19.653488849306132,19.389964754234796,19.130688773756955,18.82266336266224,18.504206542769108,18.428960941263206,18.469302274978546,18.058177329310194,18.13429050953781
H200,17.848665473807984,17.24633354360022,16.959123922444657,17.058841908050717,17.456989504240934,18.04824836743969,19.34959531301048,20.450721004122215,20.658683543699063,21.526738750752322,22.270279687360677,22.850789452671066,23.321112133298726,23.553864924186787,23.672865700337017,23.37202736639296,23.186395331758554,22.589352684253498,21.952888517931346,21.292348819505293,20.489900997103117,20.170236239367927,20.179453031130855,19.381366212313303,19.2868494845063,19.113723514164942,19.068664646818288,19.375551304652156,19.541239282015734,20.03160297846581,20.74946238775268,21.347237336912023,21.375691880710296,21.628935920200952,21.950828594096322,22.135384740678184,22.218926866025818,22.22891768758487,22.202870526924073,21.936877619553126,21.858547844659412,21.440522694515657,21.17369456008375,20.812088357323713,20.468806970674628,20.372155811362973,20.519931345495277,20.153905249189187
H218,18.168776582529183,16.915748586586666,17.061607620364907,16.693053393822588,16.972750824661848,17.528630459409914,18.343100014613743,19.873108165785613,20.31807432848765,20.99925123896725,21.77428831153937,22.419589181427323,22.89948997218943,23.187017688013256,23.344000823921036,23.304479879083583,22.925940668365886,22.479865101477987,21.842438175939236,20.999771079828736,20.345070361490652,20.50157130068548,19.242788106425962,18.989033191801063,18.76961508360099,18.201073925398813,18.53431011014509,18.437619603612113,18.851082855482975,19.152071964501538,19.784153688595598,20.837958122071484,21.051454239749386,21.414677091876072,21.8132369821412,22.072425084439544,22.23529619251859,22.32273153938457,22.212865317863024,22.09812127632135,21.735308675474375,21.40300068630184,21.00767410653318,20.46810073075242,20.060661224516487,20.330281093054268,19.555250808464372,19.482653417622313
H248,17.948797896994133,17.123970256390507,17.153468811322863,17.00274776241109,16.996767555148992,17.168228115699815,17.55247815484291,18.245564585390625,18.69014063715744,19.304059085642105,19.599796295577512,19.854370345408608,20.154453918996627,20.358754269637533,20.473639640938604,20.378389510280023,20.28645644836108,20.011276073156566,19.626956029161228,19.198730167564587,18.91075689391668,18.70593713675434,18.415504005157594,18.142794484640213,17.777672780389143,17.78414603293307,17.742053892670135,17.982436871533086,18.13191111334783,18.38368000900692,18.744015964045776,19.10945775695271,19.474607339504246,19.641195530620934,19.734948812373855,19.772361833541662,19.807295358811245,19.78575427409141,19.645649016335465,19.499744992758842,19.322380134581405,19.0762168781018,18.82947101169865,18.685120942345165,18.561791328165313,18.395223410008942,18.474560831508477,18.28233922491042
H253,19.698758210649437,18.859444436626024,18.247365058798145,18.035100993334268,18.24133721805356,18.668096679147897,19.471482761450723,21.1925222887942,21.706712909118323,22.405826764951723,23.595086927878164,24.192250405982687,24.88844758031946,25.316054966599953,25.57337470199011,25.539259751131983,25.240378263409,24.81440698953993,24.0165738532009,23.286270250760797,22.107862144886127,22.319120239977927,21.245587825090716,20.660875526571836,20.19993549604278,19.902931897742356,19.65234129424258,19.80490432908259,20.046486707257888,20.486400375057972,21.02832132823415,22.323001517996687,22.629410800473714,23.05053933658036,23.68455380957424,24.040338821661727,24.290055516620537,24.432737199365874,24.445354055960784,24.258097120964802,23.94705482458659,23.577597202103135,23.018185659806825,22.505797654239185,21.75784007571659,21.929050655788426,21.351375136008798,21.04961911980817
H254,29.973307195120302,29.982764031149213,29.887383290521093,29.54000685411272,29.274028932842555,28.758182402014743,28.241755299279543,27.796625425857332,27.41024333792279,27.193701829484493,27.02106160239678,26.83241488824979,26.684438100913468,26.87350736150148,27.020795749580383,27.292661455375054,27.62108678501534,27.949957859700607,28.42792326425147,29.502939825953085,29.252487575733916,29.428543451722813,29.51278218215738,29.502370810673597,29.468040462688617,29.360667863189924,29.097482433301092,28.885433172943696,28.502983921131296,28.1503106820289,27.890315505883873,27.52749806958455,27.404942611048117,27.307968434820243,27.325524353786097,27.186023968569305,27.37481054733396,27.495749765282934,27.731495554281345,27.914454225795236,28.25131122647586,28.50091118410283,29.125785101048294,29.082065068329193,29.40614748673973,29.206421158251302,29.201496421821226,29.13055486178829
H268,16.021738588096234,18.298078979910432,18.882039841961358,20.382003837179045,21.59291367863918,23.044579043068644,24.364908702741108,25.841788415467118,26.874686327615024,27.420480732521465,27.531428380225204,27.336406902493035,26.695830078735277,25.52287348270634,23.725142164849228,23.01603958454535,22.290918094458803,20.50806582928737,19.7188828118633,18.31568200014106,18.015617162115635,17.35645196170063,17.437073659225543,18.00121964749551,19.54840179589348,20.189198772824312,21.555388364888266,22.443704806947093,23.361812286269704,24.270859423341495,25.21656727913406,25.7196484864591,26.075880225143283,26.03200076667599,25.7396249364963,25.205070870128594,24.283013513704535,23.0328707693668,22.32224072248097,21.379377246817842,20.69524508822009,20.097921251484642,19.281866578341692,19.109392606837066,18.74094973903134,18.962743079717903,19.336170889185272,20.23642036127943
H270,18.513990619724964,18.25234020738731,17.536101178041534,17.536551703512277,17.695570539481167,18.113842032200765,18.785402902460113,20.17364521304879,20.34307817842731,21.065640551450908,21.694604837185818,22.25632205826434,22.723059225858563,23.121576255457253,23.2586598777972,23.27478599019638,23.106256892191976,22.700000430010938,22.16235568953125,21.486089224595503,20.731963683509882,20.566459981065158,20.07797106934279,19.421832880879883,19.107960505945723,19.02199254625675,18.707730365219607,18.752276811281813,19.00583363292955,19.39704959707524,19.83863774635313,20.850373904044943,20.934489452803604,21.328888993011866,21.71458302238956,22.02746464208862,22.216618216585818,22.42216596544086,22.35413977678735,22.31660056605062,22.115495567076636,21.773914888546052,21.44216648035108,20.955855274442307,20.47058288744795,20.415042597823412,20.104062815170472,19.78114919493252
H283,17.92393308016557,18.047894917105623,17.016313674902722,17.40831832030271,17.653186478331047,18.152061198629152,19.647174804521025,20.153254728088772,20.638053388407798,21.433130082548015,22.131899613630985,22.642815991724802,23.076667297406864,23.401776483530906,23.403948614605,23.329116942471988,23.01074047452311,22.565931930258653,21.880841398028167,21.11469697079075,20.502236648029548,20.286006566329263,19.55259453282083,19.1060917365311,18.78514982625577,18.95445030314951,18.473347268840882,18.792181220023746,19.04659348775633,19.456129544299067,20.381269641448036,20.87382054498377,21.13383465194323,21.616843816583916,22.00657668858501,22.305612787299744,22.44663819923099,22.579225559748007,22.47237255474252,22.326098184863657,22.041243176357657,21.74497740528714,21.242086175903285,20.77960831756343,20.36343370467073,20.237649122476423,19.825435435986275,19.593372757297484
H284,16.06713205538368,15.322614769316745,15.052366788767218,15.162356339051145,15.795952548777668,16.902041639913385,18.752931238679686,18.67046162055115,19.95668872848993,21.23802731815744,21.915409669384683,22.664097756307875,23.422887441249408,23.85784692593139,23.85188217448058,23.64964233363812,23.125777733186386,22.387347381568492,21.44449636071621,20.11255235857992,19.50239912578436,18.616834499904794,18.0488019146437,17.099816959098874,16.773580253183315,16.390670458439324,16.37625189725139,16.50701677780636,17.040356550252202,17.877846067013643,19.4817474910125,19.391905493190357,20.2815279325604,21.280302144001155,21.659843756769554,22.23404862174098,22.67189789851916,22.891859008932048,22.836397138181557,22.59023728749605,22.181303680336658,21.487694589511925,20.79583866848782,19.826405684943964,19.312571601357735,18.670479485826323,18.316597541261444,17.644997934440035
H294,18.09880894445648,17.127682604014925,16.86105175686692,16.812083919179393,17.392165590775168,17.939629717482532,19.561128683862428,19.914442725998214,20.639344737758535,21.613870126041103,22.38348540112157,23.020259397228127,23.535456314929135,23.90333595953489,24.06724385668821,23.903261728152017,23.47877195630536,23.04127721643162,22.183109132462086,21.315081498502295,20.50338390852218,20.42178479865572,19.541008733529843,18.82310398776562,18.76264921320267,18.1836236225788,18.242826207300773,18.270060342261253,18.741520217592477,19.161199119388467,20.45380351423694,20.59031343715167,21.160348989374242,21.726691909389444,22.218372502166666,22.589162550588114,22.831814892767937,22.99565490927289,23.01672092778692,22.849159361283423,22.450036842773663,22.130529995333152,21.47399386509115,20.922923316828804,20.329453862664817,20.31677947034288,19.787656942513017,19.360440600004683
H300,17.893887254012377,17.532397295335517,17.390916641878707,17.473179420358182,17.803452325742402,18.212498639701924,19.207751258951365,20.415687580058194,20.229981617404107,21.103791943741243,21.574955302323627,21.96429225758856,22.226497783066037,22.52130113212651,22.413183689598227,22.210049262287143,22.061913983328374,21.497377440777413,20.859993728287552,20.260592930109876,20.162098268373562,19.875581400428764,19.06186300915403,18.978282208994745,18.72455826245551,18.49925907048684,18.666643990863726,18.77487609612589,19.132196251339668,19.387350209423364,20.10092421331708,21.016230347719674,20.745316776761136,21.220765873832505,21.493193176018973,21.587568947233954,21.635068124288374,21.770025114678283,21.576442818725244,21.366848221818305,21.165754501208536,20.822410241156707,20.418285618788982,20.00269708581789,19.972638570170364,19.94128730241849,19.418312674625447,19.452669908476576
H315,12.99705764423564,12.240912295908888,11.899650354927095,11.253590529068186,11.115564752773485,11.210031883502781,11.589371217374707,12.018341605918742,13.313323916116834,13.6661825903836,14.146064833002493,14.961165128592953,15.448569712270622,15.991439602870132,16.366854127227185,16.47511316952227,16.5771764183681,16.204943949982212,16.18025834009789,15.799827320059572,15.207256083426117,14.580335836053107,14.080410185442435,13.431639729839317,13.013913081895756,12.506708892548728,12.398938490325241,12.107562434867697,12.13742420327961,12.330111830305963,12.669135890868839,12.988416845697106,13.90362082734085,14.204336975798416,14.439845018444363,15.025666622657312,15.261489430014729,15.584849221599677,15.75049274167775,15.74348193733821,15.757050109140284,15.4379540587018,15.349623380764772,15.062684372263176,14.615985587224435,14.202412544024215,13.84698441492769,13.483274241122903
H322,17.62675973894592,17.417098862791732,16.306028978916103,16.281431624101362,16.738510185770778,17.933714725337264,19.47235527774675,19.809621165416385,20.808249245380882,22.14011053801515,22.943163511022966,23.994666862678326,24.697786340820226,25.109288909658844,25.432079021898026,25.34438825089798,24.96578042237181,24.30203023197602,23.444964780731194,22.320448573493398,21.018379327174827,21.791356732110387,20.46316753108986,19.607059481464752,19.04332968366741,19.172116239432818,18.513995482728507,18.642781395516938,19.028231994748197,19.987203159657696,21.103910129761925,21.10821042915209,21.66686814943265,22.36533254696962,22.734360808083963,23.21629399037784,23.499698587744607,23.62002487107553,23.702055666739092,23.60531744223634,23.243493569706114,22.780809802789946,22.23633548790298,21.52422087622119,20.642512899630155,21.647592486885873,20.800587279755064,20.276624740426733
H326,15.496607194802317,14.20868664944006,13.967951779749063,13.492427027618927,14.087782300623543,15.286550371714913,17.06211633839671,17.577358180057484,18.597572870867914,20.088369364412678,21.074572228505986,21.988868352660138,22.831759588862205,23.35423143081886,23.4965659430329,23.564356328586772,23.112746354287975,22.30756315982172,21.3791112965539,20.01330161479627,18.6454443485235,18.45185776821893,17.696886350742698,16.335765974654453,16.154565029293504,15.498974027190368,15.639553643862605,15.365598382800203,15.904657704534356,16.731624793161956,18.260870640661068,18.53868507314629,19.298628737230086,20.272931548456725,20.889225418915125,21.415903712414348,21.915594302856768,22.201373536229685,22.173524846536182,22.17585725232224,21.6618585647443,21.067049830653772,20.29051654686191,19.390344815520354,18.28135678888062,18.361554958927535,17.923487929730673,16.996142631399618
H336,72.96859892743987,55.95726829405399,60.959593780207484,69.34991942586053,81.75692995486811,94.06786811678495,113.71288399686021,138.8007289860601,151.4234486497312,165.52337759721374,197.73019058265822,193.33257156271077,208.3341757296193,205.93523763122084,238.80160857711826,218.42048197065193,211.46427277278562,194.88812265789372,186.73324395974166,179.93662191067097,192.18290949758364,156.32155542431704,134.18205728860008,145.2345119945477,150.85901339208684,144.69863207025418,143.7920752755808,144.22228878635997,150.8539379529658,153.12932201456184,160.09154970879894,168.3338521760994,171.3001428948118,175.5607533093827,189.6637375829888,183.86395945086596,192.62696506007939,193.8120992743469,202.2651697530345,196.5505496856068,192.87057583333183,192.03862584625807,184.40559093128533,180.26434457750048,190.95669673502348,178.82486666482043,163.0365611985834,170.70013887124856
H349,42.06618909369219,34.68750314969849,36.03552222321996,22.135557608177745,25.273816038652683,23.90765179068743,26.697089644111564,52.96383442440923,60.6193885440029,62.70682673018166,72.68304175520841,86.15990764348369,92.53154986205155,102.00178371122588,103.6256809583814,106.78294770891898,116.00769846481477,108.1907350523811,97.42279237932536,86.02060990746808,73.84173925609761,68.41759841754468,75.78077212480004,76.98816107324086,58.72622118801936,53.91637047623386,56.63076966133727,47.8908134785446,45.7947727058764,44.470582947490534,50.09742054891314,54.666411708926006,63.49030754670468,65.07192802559422,67.030569797602,77.54338687818272,76.23784340324836,83.20696262687458,91.73926160694894,83.71037559075288,90.58373576974077,95.9717767842595,76.05750454062259,82.98556072997333,70.64391995171695,72.50965958633483,72.2459717313164,76.72158917895865
H363,30.990968473365562,35.30630084671508,37.379909504100745,63.91463212198683,84.31991245047219,132.39864493391144,266.37713528054724,369.4125294426705,167.10850895871565,294.2588825855588,351.4458284038224,340.05691606138663,417.0186680125308,415.8984054863407,432.09654960825173,492.5565264710272,458.94046097022147,455.59314309157526,167.41359915342483,302.0625090964162,259.42247412518986,216.7384530321356,199.10454762600992,202.38613499428328,203.47713052626727,182.42841512712315,199.82183655364992,214.7963869086611,201.5956793479171,221.76179149631224,275.5790319864733,365.09413322931573,195.75353819707058,262.12399029738657,282.535828242547,284.6582397029724,311.3843056509848,336.9572447378724,327.6448414787631,370.7609135358982,352.93639190576897,356.70848699986374,211.22686327277933,254.09926701637488,273.7655067565803,234.378403824058,236.86541248101403,239.3124886343214
H377,32.27686911970486,26.851976700263357,53.38648609792103,69.92118886304091,79.27090747120278,113.92205528043833,145.90488460399985,158.04059103394255,40.14483239741678,103.08823431380075,89.22738373694847,103.84523392646145,99.17435990417661,101.808121537665,99.35880383854247,141.08913623782882,92.30213285841657,97.23258655678012,80.2173094423246,64.67629889135044,73.69470463913729,84.05477966552375,72.55824775581793,79.04530535745751,77.18642325797099,69.59742334047418,81.50332629539479,86.84927597437432,87.77704183344194,99.27871326660832,107.64424886320116,134.26888478989548,45.15901653518586,88.5190931335001,79.4310566202058,87.53313106365631,91.87392476934596,90.08481323738799,94.44437260982322,111.71026931220125,97.85539992887648,85.17237284571009,82.5499574135978,72.55233861625618,77.78393414438247,81.01186322676774,78.10720793044283,75.86369286946982
