V1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
M249,9003.457581164648,8986.458080004688,8980.484217547028,8925.611796890269,8901.541213957093,8877.183998874063,8854.680368196345,8876.67074027993,8889.106786344932,8860.587428362356,8832.642641561453,8804.335630820578,8842.21149815678,8875.2689707312,8904.715081133634,8903.75643431997,8909.453898689291,8913.474077170671
M251,3071.7374580426444,3130.6446266165303,3141.64110773551,3109.3653219847033,3089.5280933900076,3091.4709775518436,3134.4778042802936,3189.896993391426,3212.394967096587,3161.1412713006944,3100.8612758118657,3112.9893762437623,3113.453583408141,3135.1158738696117,3131.546841843425,3103.495236115497,3083.9266436279718,3082.770955767289
M253,3746.8714923434495,3850.9896482735016,3816.8244163614004,3724.0802635921104,3665.1822532399196,3635.6520516154856,3654.6919092481435,3672.4540382566206,3674.0414885076384,3589.863027608406,3487.1139791195255,3502.378617413465,3497.943183731476,3525.8014417790105,3496.2979275289163,3437.3384817177925,3397.4850441064154,3381.962963760142
M254,1809.7856901456896,1821.1312203765128,1808.0670926529785,1783.3930168935535,1767.76246857328,1758.9088945659719,1757.5034205880297,1758.4569392638712,1756.47986553374,1742.8112047732184,1725.6006454093238,1726.8980401018237,1722.9058016508984,1725.5761500096505,1717.8615361960394,1704.4058198153075,1695.6527608026988,1691.6276113270485
M255,1962.3814201244404,2034.35218299308,2031.873639651923,1980.798674174992,1959.220252463095,1924.9594587970894,1946.5319028982394,1971.413048683463,1979.0888892301416,1931.2699330338885,1872.811488657169,1888.1711948106235,1902.1888567496721,1938.5283057182,1938.4438425490227,1911.6436719089027,1896.1276771217044,1881.2730790763724
M256,2486.516947485146,2299.848173968888,2077.486693492838,1855.6460167714965,1647.031257299543,1438.697807884877,1276.7962669413218,1096.3641048109548,959.054384956504,823.3814769025646,671.0450209763978,546.9780535292036,323.4826437102647,146.5413330243855,-31.64740855259288,-198.53650078211285,-348.71072506138626,-489.56343104275675
M259,1229.968693029961,1236.3673520083644,1244.7930931845367,1249.8140977778246,1256.9559379838859,1259.1885442893447,1259.7715861315637,1265.8492123522005,1272.360700636539,1273.8252467368532,1278.104925393409,1281.7752340867426,1294.0575052831623,1300.4694697721588,1306.2531175269662,1311.0465204522784,1315.6756818733948,1318.6412471631334
M272,2760.9286697290095,2595.1863555079867,2888.357169592957,2881.102336600984,2570.2247792260705,3505.9353640951726,3315.5019773636523,3431.262978612721,3574.937210833015,3600.597288248253,3867.4450487874105,3259.126800910656,3484.501683036695,3439.652382293197,3590.215454547706,3483.3237614867044,3387.9569287035597,3716.766974018332
M276,6010.060685432722,6234.237370278883,5782.458242445454,5484.1367876432705,5724.009329911638,5687.825502368652,5305.261775702258,5221.938568976951,5388.328321394767,5518.634929571737,5690.745031304102,5648.172838035257,5403.999386281322,5464.624837633125,5319.339376885252,5190.179906149774,5334.932781608171,5295.198317863273
M277,3936.949759690647,4013.985597918751,3333.9919174586357,3138.424659453777,3080.003931896186,3310.9557148746453,3818.2011653999143,3722.4940672086877,3761.9494951885817,4012.8996039684816,3750.335585905764,4014.1753410968568,4085.6801157418818,4089.0745214718895,3796.2729273070363,3694.7053347919637,3655.4724026986723,3773.45035496376
M302,3737.3917937749943,3875.9588099228463,4037.254081334759,4263.588940618309,4506.259021141654,4499.146259283981,4293.588817147581,4442.4956141766825,4367.441345102394,4313.986481862586,4029.238708650967,3667.6680302104655,3626.3962830311207,3709.350587488706,3834.3475358068195,3998.0945034055076,4149.827922563893,4163.335252873685
M318,1351.6377451544029,1283.1306091249737,1268.8023932164297,1133.2566200137153,1134.7383911875875,1091.3888000560705,1064.5413755093634,1056.5853313734924,1043.2929122437868,1070.8667059190348,1042.6421008479856,1021.1597850469336,962.590204117922,923.2466826742652,905.7008597687036,842.5603366231373,836.550075510926,811.5470441522526
M324,1183.212126785725,1203.7061103597066,1138.8952148592734,1116.9010889705519,1097.5397930695522,1078.7652456384965,1080.6283130319962,1085.8548746418007,1076.084184457435,1068.5119678690317,1066.3284163530725,1084.8797598535275,1077.6249342695166,1083.2214741908401,1062.2682436542755,1058.9367526505448,1048.4101963841522,1029.8062599093153
M350,-6669.874911944058,-5382.409297674774,-3603.3595871143843,-2696.0568705350142,-1651.8517270703142,-1123.9117189480712,-3048.580560884002,-3865.451884432783,-3282.206965296473,-2408.784814312303,-1827.7567549710257,-2062.803951597416,-1200.0256716663116,-671.9879215185774,153.1172844667817,624.8426741690309,1073.2901528123693,1178.2674434197106
M359,1324.359587535747,1319.1883424256353,1239.4460657833563,1285.9794957353558,1288.1309859745015,1311.2127781427212,1338.9599070400357,1330.202295405704,1333.8051098649635,1294.7436292088535,1343.573140724365,1252.960534900793,1254.2698836990633,1246.034126700852,1207.090469161103,1225.296505701423,1225.506637925979,1231.135665977548
M362,2099.4214939052927,2040.5173512084011,2040.8986510348755,1925.1892061503481,1995.5255611464465,1926.756696992752,1949.3620266824569,1902.348390625474,1877.2326772597414,1926.7033441849346,1952.1302829200001,1836.5767484464054,1820.593186197743,1796.2339969966124,1788.0506418105522,1747.2219401630853,1775.775226084409,1742.0951130585709
M380,9049.51113358849,8390.325159993852,8708.17705182137,9194.186784871115,9478.465118100474,9525.562512757779,9261.892644062329,8818.929988058911,8866.365495894835,9166.184849410685,9216.60923874694,9037.979076699105,8856.97175925652,8623.919229949744,8679.816210661245,8819.091898130251,8907.630458600961,8893.909774397769
M413,6162.686511752396,6350.096406223039,6497.678801337473,6426.635381593689,6387.2558670619965,6456.381337861104,6594.177976114893,6877.801459844065,7151.702656941883,7139.587376691045,7056.4870180831185,7172.383433078554,7102.45855842475,7196.987533751597,7256.333968300261,7204.662916240583,7164.866474419359,7183.231832706079
M421,21994.657155612833,20071.03601892507,21846.69777823462,22830.977582509506,21287.8872757426,22576.75238037299,22363.632347978055,21415.275405668555,20824.962625431406,22751.583579494276,21179.12573670635,21006.806158721556,21220.645162533147,20947.801863076897,21646.18356187479,22003.145423694223,21744.66261282726,22173.21829058146
M443,16821.857249027766,16876.602605165215,17956.107913028438,17019.416886426137,16612.52007956647,17682.83824046768,16144.373683884249,16389.170157081942,17315.312272393778,16755.45847897607,15810.52535493276,17283.436018165245,16418.50978419927,16203.084778890341,17187.0636977994,16393.745328951278,15973.162431612072,16882.09498103657
M445,2319.6008504943406,2092.889051119201,2447.197614466982,2041.7258323700717,1924.031001332526,2016.9819143290056,1615.8981371947655,1810.0242956104355,1859.386258980977,1535.9746134121444,1316.3085747223581,1626.6670807161145,1595.5150899205191,1544.0672362589567,1706.831228255975,1498.6032434757756,1447.6526631673032,1508.380469187769
M449,971.5299435571169,843.308919578868,1213.78770566091,948.8247869273381,907.246699168362,1011.4121699072522,897.4181664425877,869.6932196028536,1201.1964290581773,1189.2721449047804,959.572281683914,1114.5826137456718,1050.2191943053833,1005.9069001863177,1183.9516148799082,1060.8252924292863,1022.6047034973705,1065.8731529486845
M460,13718.21047160138,13958.75076030121,14244.39987160389,14449.147747130775,14754.03054159604,15084.701806991308,15358.373148024792,15689.159317507809,16041.467513088406,16312.490595150957,16664.627765805588,17132.98152325419,17314.588766441295,17560.773858583405,17824.112869898312,18049.042737629934,18333.34929275501,18631.476147235844
M463,3119.4002804751512,3035.2459073347027,3004.6289520290898,2956.9006328914375,2945.0374039743897,2937.268066860456,2905.0034692580334,2903.0276009901245,2907.4867919658022,2887.3714708625344,2918.512859199131,2995.4748655851727,2883.662551728397,2848.27287716836,2828.6388643142704,2798.8750520248077,2794.104891594991,2790.128001836092
M471,6603.726200770342,6785.738346341181,6958.235626887047,7038.357658994817,7121.832589741387,7226.652207004474,7300.357376752125,7420.546040631243,7516.132278257808,7594.000600319603,7706.473850367725,7838.85011346245,8022.6780572805565,8162.0942715321125,8286.13603654257,8385.700604230266,8483.586213347426,8590.47900889962
M478,8960.493355611574,9218.034361489503,9394.459523834501,9522.325241175922,9517.57202286352,9631.886686125958,9823.89328875577,9838.788176868547,9704.48981783014,9721.363327825125,9633.820353974364,9596.57462328237,9679.960617883607,9728.872107599977,9773.12033448533,9842.059329323114,9871.208629906474,9957.522929506815
M488,1041.4042191290264,1036.4535617221047,1037.9746659143368,1037.6535333060795,1033.243135201755,1030.7265043759362,1037.3913719991724,1035.3983085991276,1032.3436951405379,1015.7961480789136,1012.8112229284167,1010.7228059326292,1001.1889456287258,997.4944435748056,996.1499645382565,993.7776079451762,990.4531147136835,988.601782339596
M510,9560.080112651149,9734.552551583054,9819.580874754778,9801.606139241674,9825.283068573188,9849.623668259575,9949.159655832973,10006.866676259453,9985.203974754088,10077.205607362346,10140.11536091806,10180.963658408193,10350.309429748431,10454.214423983616,10507.507642279328,10519.006364431913,10541.316760152553,10566.362462627796
M511,11111.706580364647,11161.53749187862,11081.116618304857,11000.575992326974,10925.326851602398,10871.893990442197,10847.977873773845,10830.989315117722,10820.008829430211,10806.794991047354,10805.226777549338,10796.436515906682,10690.484370488932,10710.918438123595,10680.619725806879,10651.7026123903,10630.742809094721,10616.8261663797
M512,8626.130981220103,8648.190835386504,8800.068201510614,8806.715287947196,8786.726191782049,8874.56342503523,8784.702628500812,8877.280955197164,8890.639447558622,8863.749545946099,8940.39654574336,8970.588235890562,9005.676972136014,9055.383582109698,9154.400430765678,9183.256900733228,9208.987548588359,9271.532977490273
M513,9074.853489102456,9132.828516720809,9183.005545502307,9229.021892314579,9292.342907890148,9317.955094781166,9356.611758508187,9394.313417060152,9424.074245497837,9446.718780832798,9486.187436943515,9522.806365033786,9609.510889649631,9660.66700445132,9702.93662184584,9740.6127272732,9782.825591319128,9810.440017793759
M515,11245.64408390081,11322.57118344639,11338.178168253347,11417.388105679032,11482.51194113055,11520.094020852557,11558.406505568635,11598.252756888107,11664.443858190483,11669.444380364892,11827.20179417203,11924.515675429458,11968.02435698889,12031.132237215146,12073.183685651173,12123.97465206188,12175.693260391925,12228.291220749874
M520,5308.22692141761,5370.770150776171,5421.174923497177,5140.3237567556935,5107.033218806686,4982.207709870602,4913.147836596455,4942.690150564758,4822.233548874665,4834.981586169658,4927.491728699828,4781.676827016323,4738.977088156879,4753.990704933769,4747.396693969549,4619.417067588402,4598.3513573422415,4528.957102160461
M549,9527.335203955023,9508.259449588008,9480.079077621447,9462.983941216775,9468.08777550238,9447.664180381444,9443.049725479204,9404.476887574448,9404.370483149778,9390.467460869228,9382.51058887331,9366.358111265972,9355.818888056241,9342.147800228924,9326.04674505873,9317.094956499497,9316.740516030639,9307.097743818966
M553,9853.748748510343,10130.20598852105,9849.263699252026,9764.854737706064,9750.87711101956,9728.825175135029,9727.938048941569,9852.131324792665,9858.065933898853,9924.672273624054,9966.179386036583,9850.390698954741,9938.451321479502,10071.380567687065,9963.18764563235,9940.513742421546,9944.54088777168,9936.768224280693
M559,1008.0152873596843,1003.0973090843348,1030.4128642125502,1047.2082128359655,1042.723504110962,1014.9122217809462,971.2669551904507,961.1582011802747,981.4022506831554,996.1906866950727,1002.9170834989125,984.8716829945607,933.8185000550533,922.2180836794838,930.0252083426395,937.2984068011349,936.7912982703587,921.134494028705
M569,2180.113307503019,2190.1114877872665,2197.3894888487544,2196.9563236473905,2204.1064235424396,2204.29619134259,2167.771608329059,2170.064900934648,2173.897047041521,2176.671830748658,2182.995837256583,2196.773252139969,2176.3872679372735,2182.1251809302335,2189.4435770319324,2192.52687415498,2200.29949223695,2202.462592319296
M585,9346.302205540247,9308.78117899357,9282.487098938338,9281.438793311207,9284.549652047752,9328.37265882118,9306.143581436248,9290.605895027122,9259.844826971961,9263.622637205492,9349.500943263934,9382.539632030555,9320.964718720148,9309.382410853652,9299.672094549389,9304.361335620071,9320.98525862716,9347.199799864651
M589,9396.476446252589,9435.70288475888,9463.130547438663,9470.81820734417,9468.179045606104,9454.120376408086,9449.925548399857,9478.725103678598,9449.10717450654,9470.016016455784,9483.51354162279,9522.402967386508,9616.813918879387,9649.153489837267,9670.278371572482,9680.798523517744,9684.637292119161,9685.215618106024
M590,1017.8398744934058,1023.3325880693646,1015.0093325668083,1016.0288028396767,1008.5205001475615,1010.1871074589238,1020.5032176268979,1012.634338808735,1004.9009313126076,1009.9267147939139,1010.5990196507951,1012.002224741992,1015.3987723111183,1017.0470329112449,1013.7029127850864,1014.8084695642126,1012.215084625166,1013.8788229375202
M615,4898.813145146446,4866.595470907639,4938.826417990413,4967.552223135745,4972.843883388012,4930.904192788307,4900.016894082179,4867.175200228975,4911.439774492183,4907.321325700357,4935.077139139275,4967.762277679358,4906.885636957587,4860.374097118846,4856.647812821475,4862.255308960121,4883.208965166535,4889.034419073529
M619,599.4350227718157,580.9581096484418,528.0955704835129,485.65557157094565,453.6810865360024,460.2233467905325,443.48911138275247,423.2885659947543,398.1646287434306,399.4485935797578,275.43078782897817,253.083562053494,233.36704825186496,229.7169677500899,213.18790506552546,181.5298210880096,152.78082329133917,159.6548561305476
M621,15079.229290986803,14728.8736000461,14779.785652546349,14471.233628072705,14247.33487559919,14025.03408558764,13808.812816397285,13703.382400658766,13450.23609282083,13314.796668393214,13100.538956106877,13029.54221026842,12815.722727081502,12551.420341161582,12460.078022507225,12228.743902275091,12048.576661132784,11883.123385705578
M628,7439.020997633829,7531.506730793703,7571.464840522958,7620.490743091148,7740.108465850178,7814.4092623948545,7846.957351006378,7905.012310743461,7967.354964293636,8026.312449826373,8101.9411729572375,8226.0729697391,8304.764256717272,8373.912719341566,8426.323865889583,8480.047850988303,8567.609496625575,8636.98620157019
M630,7147.063135363945,6948.557725391253,6984.853007884155,6649.986868866708,6425.47809875883,6382.130978191941,6497.504380710436,6555.896703104857,6594.97131597263,6733.564492485539,6403.005976664077,6365.486575824405,6614.904940254019,6537.918669800899,6556.153112296417,6408.886808522434,6283.805497145234,6269.500826429292
M634,2167.459137303436,2022.3064619209679,2068.6898930575453,2079.359125916463,1999.1441120455925,1874.4209369860387,2068.204244675908,2042.3148499998454,2071.259167393039,1887.339668991453,1871.2516018386655,1958.1631008961604,2000.9590423898042,1937.6300029950125,1967.2298564635407,1974.8538768347894,1920.4588387112362,1873.8111273562195
M650,1692.9518098830379,1702.3129357371417,1718.6875714942187,1738.9550095052966,1751.0658267564452,1755.7795340680086,1744.113027373366,1743.6104903576768,1734.857914305622,1717.809910323601,1717.9489708764643,1706.8291569073813,1700.7280775436284,1705.9903117129227,1713.1568248654264,1721.2170547392236,1726.1444157564295,1726.4266196602757
M655,2858.6895936345054,2866.83754849867,2877.8556894741523,2865.385458795364,2867.3192572820626,2851.818792042969,2857.9475040326606,2864.688027538569,2861.2579886937338,2873.6241912255746,2857.565773527994,2858.1004191766733,2854.1295749471738,2858.596973020595,2860.838524903855,2854.611644148902,2854.5785669235433,2845.698725085345
M669,7360.5506656472135,7384.635204688386,7344.175266868695,7319.263939516157,7274.777132518048,7464.803250174621,7388.738609859937,7314.359669146457,7256.29558627931,7454.321885328045,7314.127158930141,7341.363026069811,7300.706743542776,7308.640631117722,7271.2100870661225,7280.390448530178,7245.3043568588055,7344.418068716057
M671,781.8554738263906,917.5253473965499,1027.6497570012298,1089.2926482178764,1163.10867704348,1216.2555331812587,1338.9747341105253,1309.5867587816313,1238.9056480423426,1122.1505210280668,1113.043835684833,1126.1058088167993,1175.7465269297184,1215.3793027895938,1235.5521311520204,1245.5602025419973,1273.7126962259847,1309.823310115141
M675,4662.807335144322,4902.425069567951,5038.698175442905,5321.6618141335075,5958.064474742075,6194.274456139983,6622.820632564399,5581.277123651624,5601.964269392757,5038.334646530683,4708.682304807451,4598.3479259927435,4595.658790721308,4640.176688541876,4667.852634609255,4793.883990101239,5059.7219743232545,5221.898226129871
M680,1750.9551547361202,1927.449506385295,2203.723573684328,2651.5477668614453,2966.3823280131983,3212.049414314859,3311.2488036528416,3162.9691307121875,3005.556127215734,2821.5351660941074,2577.3546743873158,2402.2224733087323,2426.2791953152655,2469.5146528687,2563.56187157845,2732.1285282889053,2851.684257460393,2963.8413085742604
M751,2965.9488000347674,2439.929860544753,3031.7682626595047,2957.5079300072703,2649.21200145264,2272.5664235030217,2819.5695846178523,1964.4644756805617,1034.3948431493657,1056.979029282162,743.4949741484743,1057.9545379690092,925.1480468373261,654.4168614162245,862.1858128858689,823.7963478924135,637.1362355888359,454.2329909758223
M753,1339.582154396957,1347.6485881841406,1353.530355929338,1356.7109342790047,1366.543111105955,1376.2628263016293,1385.3122385914928,1385.196848996038,1392.0021200106078,1394.6816569182274,1393.5233805691332,1396.9360046901322,1408.1479336114305,1413.0703510150215,1416.6490108635358,1418.3099075208063,1421.477056703481,1425.2252903522308
M756,2782.9869373702604,2812.554833758796,2814.2986480601726,2812.888442839709,2832.691656694069,2816.444126274805,2773.4998486920467,2813.839064110567,2847.0058779479823,2863.382239699141,2881.492684410935,2849.0794442980373,2827.842979859073,2835.281952395989,2835.4893122586363,2834.400257420825,2841.2535743101826,2827.6442700770835
M758,2294.4752220566793,2285.555247112169,2295.4861885520186,2298.0559501045213,2305.777137493507,2306.5035939789027,2240.687780844774,2237.4225724444545,2258.4532371634946,2281.5754036675016,2294.338213740263,2287.795867775902,2266.830709469065,2266.2515930884906,2272.231160228817,2272.0415583750014,2274.481180920778,2271.070205197338
M765,6381.942428946495,6353.766533136368,6377.7790784835815,6371.952167749405,6389.712459445,6454.905667304993,6391.506264209747,6371.755011677742,6347.596306204796,6333.150044679642,6340.874070525169,6323.517273068428,6292.184666991234,6271.638904213905,6275.865257978439,6268.549293875694,6276.422681808472,6299.575147330761
M767,2907.5644737699195,2908.459319695354,2935.1260169998977,2945.50771370127,2940.838727088649,2904.8496449964296,2846.609579476114,2845.9020428629174,2868.487909848493,2894.3512805357695,2903.704113513159,2877.876431168604,2855.871873625373,2852.866781559434,2858.384986734625,2859.508314604142,2855.8086960597993,2836.369655059318
M783,3837.142557117997,3838.1534446012815,3843.2498544817595,3847.2543992948576,3862.1948186276536,3893.8119839241863,3723.0175862762444,3787.4486628515137,3813.957048435776,3807.4123084004623,3818.548826658479,3791.464678188336,3712.636257278421,3712.8994068557336,3712.05263425473,3702.201167045911,3702.7178590394924,3698.799923234751
M790,3937.042921220902,3923.8445515146263,3902.991972762254,3886.180912448809,3892.2016379003107,3918.2247589220206,3973.4633630724566,3956.440954525689,3876.5908519638747,3865.0945143361973,3859.0746381814965,3869.9224724171204,3866.624943078414,3857.333363097727,3839.7817491816204,3827.7234217115392,3828.512935769356,3839.9379022515445
M805,2930.89700972445,2957.5998980177114,2935.6344996644752,2883.4552338156536,2864.150957712664,2807.391369892498,2691.3943311054377,2678.9750429428323,2650.0977587781426,2735.0068389701314,2763.764038167492,2758.992264693073,2753.3753120308797,2740.9662419106626,2735.2819271294347,2741.1730841674284,2734.4460026678903,2723.2537930191243
M806,1827.295567148207,1873.3116779451711,1861.0237309355362,1814.8560325266656,1791.8115033344195,1733.5848110693832,1617.2120178807086,1604.9870199051556,1578.9844412561665,1656.5009399266064,1693.9973404445616,1700.0380794794025,1695.983570429422,1688.3595009170203,1684.550960385277,1687.66339912404,1680.6687852445023,1670.825962980859
M818,3131.4542500068833,3178.89665195143,3232.805819012178,3317.4402741667263,3405.9577856309447,3456.384627019386,3430.773889287407,3411.223392352458,3305.9482070174968,3207.9840312327906,3170.050180074603,3144.662621752406,3142.5301451663317,3176.3720080062417,3217.3161696874326,3269.0922322295582,3319.332931720079,3343.547034540596
M819,2599.7436285097338,2615.602178312874,2610.29106120207,2606.6954965804584,2626.075303964226,2613.863641561231,2592.9645000064547,2605.0511341248543,2594.1575752373997,2590.097338253036,2601.7732068287137,2585.101098578773,2552.2081760979668,2559.0455586194653,2549.3563184522104,2549.395811046746,2560.1942640920033,2547.833615723185
M829,1223.264953657118,1586.583693530085,1191.496334338436,2156.24477870618,1521.2280744382329,1116.3263688420034,1525.7432140526614,1518.178659434824,2145.4381903536396,1280.634799478762,1049.5124974252176,376.22003224545915,163.87413950513155,220.866743157977,93.09620976484939,494.50774857801343,195.39523023152242,17.666822525857697
M835,1281.9037177125501,1277.284879954175,1299.4373862783436,1330.6667940510006,1362.3403527375847,1385.3795960956973,1387.1839413317264,1375.2073046162282,1347.162222743789,1335.9277261328346,1331.5483943399306,1328.372675359431,1319.3456222562452,1318.9730264992736,1328.384584365606,1342.2131655339635,1357.0654209319887,1366.8642242453616
M843,1052.5405031716825,1050.787193454206,1052.0418550884726,1051.272049444318,1048.4760395017267,1043.9378897026183,1048.2117169603707,1052.3723282855751,1053.8526676201823,1058.8421137201788,1052.2547608095408,1050.110301678777,1050.763612636626,1050.100807168484,1050.820451220572,1050.5701751583817,1048.693750292957,1046.4026697137954
M849,1529.9789185833588,1511.9940799694748,1516.0520809876757,1505.293735263935,1497.4910090072776,1476.3976994279305,1460.9380359700854,1440.661587705448,1452.794524109208,1459.967430735063,1416.7982164190028,1424.6939917940579,1426.3469553402392,1422.2215894876874,1427.4075060932967,1425.8330505263825,1421.788304431626,1414.8447362229936
M870,1570.502794343403,1563.1102200799614,1555.4535172938336,1539.633257319889,1528.1154008217104,1521.4929983652314,1511.2562504833807,1497.412060904447,1488.7041436543388,1484.0176481382487,1471.5000708671546,1459.8580284799318,1449.5377860958326,1439.27149431787,1429.6653004906916,1417.1743228786409,1406.5882463448647,1398.444404306939
M880,2544.6675701582662,2462.37180623479,2450.599456716327,2448.9366470591776,2458.777404960279,2454.4962712628417,2314.846270843611,2318.6994014920224,2397.1011929870338,2419.9473742540144,2430.5014440634804,2432.9588266104893,2384.4503264590417,2368.31932887444,2376.4987206173278,2377.057182268971,2380.2461344726735,2369.863601050029
