V1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
M413,6564.092626106186,6941.986246550606,7226.496810230999,7318.162759716201,7387.197147719341,7498.114371780548,7658.729109151749,7903.982454539349,8112.215771417095,8071.0691633957595,7990.235735100441,8049.492323743218,8096.2368442328325,8218.023547615132,8281.797832140941,8246.811504971669,8198.901091292631,8183.587455634973
M421,22487.3782115368,20841.524699822443,22377.716856143295,23692.23614417709,22500.265229797566,23378.42894020002,23365.73541167674,22529.934209115883,22023.756611150206,24648.007294539202,22531.135979110306,22754.729921341717,23173.80538717729,23044.073164992016,23640.716903834924,24060.11909938272,23886.600383258326,24019.088918715897
M443,16770.172030704016,16767.894020628846,17915.999886977526,17010.151628442392,16615.282665833667,17660.219259809186,16244.268884798279,16401.557789485378,17382.176639126355,16840.307363800315,15950.276567206516,17425.118188598328,16551.4645453024,16347.451710520261,17400.367954515048,16641.86571066397,16252.444623434298,17165.248460782783
M445,2256.5120647058548,2129.0511481642106,2440.0691530256354,1998.066606476979,1930.9974928128313,2055.9358385557043,1700.8169817186815,2066.493624371121,2113.86023669867,1799.990107798109,1612.8003836637304,1974.6176378580378,1892.6014326363188,1923.7757191703674,2056.474445788926,1807.6498790441103,1796.6034219677297,1841.995644603486
M449,1018.3668442768043,981.5699863434977,1368.7230903775956,1103.914599493052,1000.0812254086013,1127.8217212924394,1062.8512097954808,1085.8793771422563,1353.9962438312336,1324.717441860826,1070.8915739237484,1205.522077398914,1165.12957811595,1187.4855090229057,1355.440078805546,1219.608542271369,1178.0543930655306,1215.4836310359685
M460,13838.149180143258,14155.02165566731,14482.268498990952,14748.20238091403,15079.258154622672,15403.794522615619,15698.793743876211,16015.572824797156,16332.13134592031,16591.032817413456,16925.73938825947,17321.224966815014,17543.96619192708,17821.071203409894,18081.651605791456,18321.474654767448,18607.49215978591,18892.177758273836
M463,3121.998565818241,3012.247264248736,2962.0408518400673,2909.9133367373934,2903.0164106492934,2906.0090143512534,2884.1173783231843,2883.725569658649,2895.2630702144456,2887.838878616318,2929.7631511267377,2999.1050476262317,2904.8561391528415,2880.5026325015833,2859.9355494197525,2840.179171660786,2853.9552818571724,2868.96163716127
M471,6721.511149202261,6980.671863669531,7223.346155398876,7348.136875687154,7477.315694957699,7614.483263218758,7715.119506525141,7848.86754846138,7952.04297112237,8039.546908651596,8155.575941896228,8283.505549576132,8460.96575144376,8604.147935222993,8735.171363314857,8823.867247277967,8911.388481216489,9004.665106007595
M478,9104.711510596084,9445.16817689776,9688.298256538852,9845.570717391382,9890.27232126038,9997.930436281362,10163.100423378586,10165.691227133313,10046.31692657656,10062.920969537678,9996.833388426367,10000.908389146505,10122.51274014773,10187.787285524115,10242.758682620735,10292.004011595991,10312.785496427523,10373.868302289555
M488,1037.8028051067292,1030.5789095369632,1028.0268070846823,1025.1427994888693,1020.2176629954134,1018.9916818468885,1029.827897242704,1026.631408383973,1024.4870297332882,1010.0562303246538,1009.57159950576,1009.2332419467691,1001.1486319142434,999.5615376141727,998.0196213280178,996.3423931142447,994.3457425710105,994.978601254146
M510,9706.616655015885,10007.40469879774,10206.845306996727,10263.68837916053,10289.563937271963,10398.107800705093,10529.406408175213,10613.828721137283,10627.038747586184,10709.193884177317,10748.805132579138,10790.224342804602,10954.826033940899,11053.34374250478,11130.145479816538,11131.600291183764,11113.602883612228,11139.803879555087
M511,11457.60784269358,11329.531144195873,11205.70269187637,11070.72511288222,10961.89327784534,10925.986210671324,10927.792554710002,10920.76804819459,10913.18657443323,10916.456032003573,10922.121871532305,10944.370454864704,10995.662701409281,10961.011107769164,10928.346544428761,10884.400800710644,10853.114575685122,10862.748251059633
M512,8839.636006087878,8996.309281354286,9200.267003493642,9282.348588328276,9340.343650566258,9452.50538353161,9439.103063892859,9548.150920055647,9578.047030149162,9590.86851447415,9662.444730279009,9701.570715771442,9805.716482260648,9885.984503622645,9967.939468173841,9991.177528059403,10010.740812486318,10046.594844910285
M513,9162.020924937642,9291.368128782851,9387.807748494351,9475.852955003491,9559.015719740233,9610.170241253181,9662.397348617189,9707.520445319577,9738.512845623589,9762.428422015777,9795.367659825017,9830.446825601253,9913.009908722119,9970.491964734325,10013.585977962925,10049.494783308362,10078.813262352056,10098.654295208496
M515,11237.74988366833,11306.360606496279,11318.27749217761,11394.634604962064,11458.532563546918,11504.13184031157,11544.675281952866,11590.82375604824,11654.517580510676,11679.97804408771,11831.31731679469,11929.392297637714,11980.728940387193,12044.528369204492,12084.093061119082,12138.4446682916,12194.488978323554,12256.02787813501
M520,5181.9970082151585,5168.624267347227,5276.507060777668,5063.025849484531,5036.1832437559715,4918.207449850134,4862.963625058645,4905.700605392104,4831.872489825159,4880.466792139074,4966.6779663103935,4852.458789224126,4789.093286851776,4797.956199770559,4839.169447646489,4768.299278805474,4781.9365534245035,4724.543417892866
M549,9548.883952196496,9547.026739299838,9535.0305042866,9536.427356565144,9554.029659329764,9549.384097751914,9558.188247706346,9536.822750215728,9549.052095050321,9546.769691029096,9550.347041548825,9547.257166236262,9555.403909691031,9557.785324699029,9557.939172845072,9563.414778841063,9571.399568139701,9572.247496787862
M553,9907.051727798333,10299.375263939226,9911.404276781515,9907.673496125413,9912.630352747783,9925.92297250099,9970.946374711746,10084.707527733404,10099.483821210875,10156.13319662713,10189.644103293787,10108.285962990481,10210.054616965093,10356.995785931806,10210.770043455035,10227.272960258995,10229.453933799832,10242.727173623223
M559,1023.5850739857483,1006.8572322466777,1025.8189940960413,1042.5745417049677,1039.1414706572725,1011.6244150128533,969.5949307698593,958.9232006657874,977.0935594634846,993.2514974756907,1000.64569513833,983.15267255076,940.4059960452738,926.5415614388398,932.3065585269065,942.1374581089327,944.519047045437,930.6701691767547
M569,2217.2326753849106,2242.0591341903096,2260.0607048483,2271.240926053408,2285.1665482652556,2289.482299052798,2271.4199086741187,2279.3675390085436,2285.7863997869304,2291.5496954824193,2298.1774647915017,2308.124619986763,2305.0846018530074,2313.2396197312837,2319.1795079252993,2321.445205483859,2325.5999489497576,2323.5664487983777
M585,9361.805073357686,9303.015222336904,9261.943813526268,9247.334621811633,9255.67798418757,9294.663347905096,9271.598368922298,9259.117949776686,9227.218838389781,9240.84156982842,9358.104464934837,9384.244267824997,9342.367021516091,9327.2787853449,9308.771378232512,9313.928995245931,9343.182371131472,9376.875815251982
M589,9385.564705546072,9507.950511735206,9662.334780440868,9750.403292637593,9820.687081997201,9853.073936632036,9896.378658872374,9950.224910607694,9957.022372048625,9987.338334826312,9998.975247305163,10030.167356637798,10091.352101633172,10133.618181301988,10177.01980178172,10190.626712074638,10193.863979027814,10182.942515198993
M590,1027.020927627324,1036.9998461708656,1036.2522610950566,1041.0847716057249,1039.3325242605729,1044.2703361296449,1053.4172754597964,1049.2423610185879,1046.0030296342957,1050.450639537413,1051.4481169072228,1053.4567386651718,1058.9995041925104,1060.818904304069,1059.4317474176978,1060.3198390328216,1058.4079777803217,1059.7757544543736
M615,5031.106526834512,5097.712455582947,5227.063281335968,5308.45200661199,5346.22673105873,5335.752341964166,5330.6293456771455,5328.690022137072,5381.19894559609,5394.44748489569,5427.970620240834,5453.174772241091,5441.372792010277,5430.59722311833,5438.625195697347,5453.131166101581,5472.800630446353,5478.655019309217
M619,648.5903332792403,667.3143196427005,653.3923695500916,643.5624706479371,646.8576960190755,678.2353025558414,686.992983128353,687.0888686458719,683.9647330157593,700.3955532498385,620.2322324868579,623.4728296638431,640.3379078680514,669.7166163388354,680.6719762876908,668.6859845492694,661.7932423646325,681.4903518330902
M621,15114.559998905286,14885.62403294372,15029.323228491015,14815.250734580954,14716.34412165116,14594.028569231228,14489.46129533769,14488.560625586404,14332.390059370056,14290.771611279271,14145.597932187527,14148.013034544812,13998.897714713557,13842.14365008307,13828.132424677946,13660.0158784808,13562.571038030417,13455.668559902695
M628,7456.812067348935,7592.250694133366,7669.237613844153,7754.088113085809,7878.9803878730545,7960.2373853255585,8013.774630289865,8079.750921961211,8144.086773848672,8203.35289287224,8281.412816860291,8385.87005884232,8461.887323224193,8539.743348843285,8596.893805505231,8655.406132160391,8734.735598397743,8796.33118081391
M630,7115.769070109785,6953.0820774062395,7064.452538043024,6736.976930563993,6532.518492201459,6510.263262678793,6653.029138846549,6748.517869247905,6834.675281239303,6989.259419312427,6653.863516250862,6648.017889556239,6877.492631629936,6832.807466739774,6917.566938443384,6775.932589165202,6684.0306473360315,6694.610385565392
M634,2140.1875636759073,2021.7394093242085,2077.8029609754612,2090.1134883385025,2007.145276209041,1899.9501006444577,2079.537016866498,2067.682009098058,2111.0460512469635,1925.0683768644142,1928.6354708471868,2014.7246007588324,2049.211269009124,2011.8023730706982,2051.3074755076477,2059.0898001992605,2007.9042988241054,1979.0602731502986
M650,1704.7425625421988,1715.1133117876452,1730.2949428185414,1747.04599863563,1759.9433044815846,1764.5492717989955,1752.6685736436177,1753.2340541798153,1744.287922197443,1731.3926421360377,1732.9912035505117,1726.8551660614767,1729.0850664741392,1735.2417869379065,1741.3979226718232,1747.5448513631386,1752.5598799783506,1752.4903349448734
M655,2863.7064176880854,2872.0777480621223,2884.075656550395,2873.222145686426,2877.4879203052674,2865.932772074072,2873.249675949725,2879.803011580747,2877.3771862933263,2889.857167242928,2873.9803831219842,2876.114657751221,2874.32946108697,2878.8060598599,2881.7912190531556,2876.4411328659107,2877.6944596445237,2871.401824195768
M669,7370.435928216639,7392.660766904581,7351.5782707333665,7338.535336958717,7315.578274215767,7474.343828430436,7410.458772261612,7347.646648503561,7300.845413558978,7482.654315652318,7349.641871107463,7398.484039635186,7363.066249812696,7374.5732023244545,7344.538130475147,7363.9192868584405,7343.536152053496,7431.744105392773
M671,908.8750128628933,1111.472345809661,1264.0904588232663,1369.876379860249,1457.1501799653795,1520.1276888586758,1613.6577301644693,1579.2279213398026,1513.1804894439283,1414.026765456342,1418.0644227132261,1440.5357456346212,1521.0813693488346,1569.7075191573192,1583.5360318959263,1587.2882663699456,1597.0419348030225,1620.0871928312636
M675,4860.4624341318795,5275.188490711352,5563.738541335935,6025.095527769592,6632.133507673899,6931.193694787697,7368.152789293371,6464.615148245636,6499.14686094447,5998.583630773142,5784.394289431786,5737.009804721011,5840.65221348656,5991.666238918099,6112.623541690279,6315.00681998795,6530.423199406688,6695.6753266530495
M680,1845.8070698795514,2064.397958625977,2382.5717575260132,2816.593466166438,3132.3734336010343,3363.4904915806255,3460.6899126500857,3309.9012846999417,3160.369485563769,2975.1415916653177,2660.578925656578,2552.030036497916,2600.101582282719,2657.658024124787,2767.6395362149087,2915.379000247137,3019.526212837049,3121.031212202127
M751,3096.1113576392563,2732.2396325551904,3366.8030227112304,3371.5643019711833,3192.519261359745,2933.2403694302293,3555.1670602986237,2719.3700867220095,1920.4479459011889,1985.2176810598723,1709.046498544608,2106.776421221197,2073.45536489154,1954.6498221716306,2198.3065346439835,2207.0201990983046,2123.6375474465285,2032.3692160609116
M753,1367.1215406443596,1395.5659213607205,1419.1300729793104,1436.4916263907764,1454.2787026754359,1469.4559030343664,1480.7159333229088,1483.8667875944582,1489.3276600916138,1490.1000934167164,1487.0749790464095,1488.5231009393362,1502.4723706341745,1509.1280006617344,1513.7657467551965,1514.9517559540795,1515.2318538413062,1515.8130551527913
M756,2808.810429842517,2837.058688646139,2843.8079302180236,2847.8719027210586,2870.8657536961637,2854.821774521944,2774.5986671470196,2823.6072806614757,2852.820136174677,2874.03361980234,2896.2591144523994,2862.891250792519,2856.28589750263,2862.6599741023792,2867.0360757285725,2870.3869168618094,2880.690437844504,2865.801196023543
M758,2297.530178336955,2282.4067767092215,2290.8085617893835,2296.457445983674,2307.5499713317736,2307.013008199695,2243.610101839992,2245.4564238668167,2264.7327244860758,2288.346460142999,2303.881726205213,2299.5955972500105,2279.47374426677,2276.2866001188218,2282.3525675956184,2285.6353698115613,2293.101194643835,2289.7529377143346
M765,6386.78035736084,6359.565662145615,6378.411418795586,6372.688807249069,6394.172886013985,6438.386135697365,6381.993189454079,6370.930082798004,6347.573044896126,6340.17006278038,6356.029519438744,6345.815168023109,6322.873537540436,6305.877478718758,6310.184587836266,6305.807129740715,6320.918410420418,6338.474247455597
M767,2906.73548824676,2903.8853644026162,2928.3522935529495,2941.926236962107,2941.691545910218,2907.881144315065,2851.6809487272117,2853.274358564143,2876.8423867193624,2905.8493751278843,2918.3856517776603,2895.5275361425743,2873.7923911103358,2869.0925873551623,2875.6280526192686,2882.140904459736,2884.305904894827,2866.3838023880267
M783,3863.9222097127054,3820.187510085489,3815.32968305089,3809.2432797506694,3823.1499572983303,3842.374226634673,3723.590866936275,3794.9578802121086,3811.6268360753975,3812.9391935099593,3825.2545924262663,3802.3628942000832,3741.1571788191573,3729.1179504352317,3728.2190216574054,3721.2735916727424,3729.8936521083156,3725.9226458035296
M790,3941.6796035440843,3932.9004776560882,3910.7118007033923,3894.5777270161534,3901.3789728113998,3925.6248889018552,3966.2105518387402,3951.01922115249,3874.398344089754,3865.063861276577,3860.020299229234,3876.2255343486117,3881.8244538302147,3879.523240382836,3863.1820860583675,3853.0162841526144,3856.5560962000523,3869.311462103582
M805,2924.7361236027323,2933.945862532433,2907.888908764531,2859.7930223892167,2848.370542237963,2788.653307703944,2676.621317365095,2667.552309767485,2656.692095564937,2802.849792428319,2824.491281360434,2826.0711450041317,2815.3398266884255,2789.3419650127257,2783.8909947367356,2795.7158567930055,2797.066888170774,2783.14677575469
M806,1829.170057142952,1862.0472680732182,1847.007683561078,1809.9963855447038,1795.7104588695977,1734.7008416287138,1624.0537582249196,1617.0345488496762,1611.4349019089407,1756.9584783863995,1781.2846149419304,1789.2252315213143,1780.5195905362039,1758.4845108021846,1753.2761304019,1761.9501282388715,1759.7005725664778,1744.481221490855
M818,3138.688784347604,3190.6870381764434,3249.184302749561,3334.233878716547,3423.9849427956256,3473.589835349879,3454.636283428347,3433.7241769009033,3329.423949792602,3237.309745496181,3202.5050900528313,3179.910314101798,3186.2426850999414,3224.4732667725298,3268.3071328160518,3321.2487211744237,3372.904470629575,3397.4526729570784
M819,2612.346452003852,2615.0420567569936,2603.2085763153973,2593.8358646777115,2609.957862727023,2597.661626590068,2578.2557885703677,2589.7851523747904,2580.690707464295,2578.9672303610814,2593.394409726846,2581.147035635379,2557.890819192765,2563.662564800877,2554.347505889962,2556.3189803341297,2570.253248887876,2561.804779702086
M829,1562.908767369831,2069.9031166063214,1883.3848693923035,2876.081986279247,2302.9970255048656,2152.105887046011,2543.214922887855,2597.044285570525,3287.153465260327,2470.198316047817,2321.09479420946,1852.5334995765263,1920.4339186494176,2090.6609405196705,2149.29490723721,2540.810101169598,2268.089359965163,2261.0153180427305
M835,1306.1367046399967,1316.5450976883606,1341.8115393125743,1373.0072600865367,1400.886143085818,1422.359817716757,1423.6251311231272,1409.9582864419901,1385.6490475607905,1378.8875627078496,1377.2262908462653,1378.1421208708205,1382.0082351772005,1387.446792813679,1396.183866829183,1406.5921416652063,1417.094032016158,1424.073647984544
M843,1052.864059123397,1051.843522605598,1053.376378530562,1052.7249330705406,1050.744385932088,1047.6313479954006,1051.4303148368003,1054.7040900790694,1056.7175892066957,1060.321669340134,1053.3606104487183,1052.11610883981,1052.6481560149791,1052.490978829563,1053.629682814777,1053.4457514098287,1052.2823077371718,1051.3627136665584
M849,1538.203603463679,1527.962606892278,1536.64378717903,1532.665183279031,1532.2132919381775,1519.3745002601665,1513.626853384189,1505.050261352679,1520.8108072615971,1530.0263100098396,1503.7026919718558,1515.6886496473592,1521.8899416269878,1525.6854574803062,1533.2305972892686,1533.8648852360673,1533.460411583447,1530.6808302083705
M870,1557.3429074603723,1543.4967685934485,1531.84853315583,1516.4256842708933,1506.2512120793135,1500.0615312515822,1491.3763556947035,1480.8741391546835,1475.6123397153835,1473.1480122030705,1464.914584137917,1457.2979026708488,1445.3005619372402,1436.2496309161018,1428.637741448676,1419.9450733160847,1413.515447319806,1408.3539143815135
M880,2541.5919699030414,2453.4116868516066,2446.843183615578,2451.252159447542,2465.4204045185215,2460.6363728064543,2316.6940000520813,2335.2342595632927,2419.586321996699,2443.4020936976694,2461.708102941626,2461.6115749470637,2406.9985282181824,2390.280165654089,2402.741423985923,2409.5690413748875,2421.494947183744,2411.285481099163
