V1,0,1,2,3,4,5,6,7
Q508,8076.196442712692,7943.896626442451,7815.188503044367,7759.483419697589,7663.966226309523,7673.242355132997,7674.913665128863,7714.430073015129
Q514,2531.563867861659,2450.363407466126,2457.734690325424,2446.5538879197575,2434.73029999204,2406.4048631225182,2411.4781534252165,2418.1982939854843
Q527,3537.502322993292,3591.240626731219,3610.5799275745026,3663.2433684839384,3682.446758359504,3725.2910921862735,3748.464805882196,3790.832240349052
Q547,8032.597450247489,8893.770000674993,8154.104146099613,8881.628212045764,8364.175883596705,8935.699557061705,8523.503787155109,8923.397426107796
Q556,8709.342420860869,9807.704987035224,10066.67970744328,10182.838522484606,10478.433975366139,10248.120030727687,10558.424098759004,10524.244025390946
Q558,7843.903587204847,7928.782245640603,8182.960895109177,7708.477411537489,8083.306148527708,8192.894663955762,8324.277194297618,7977.840929873116
Q560,8458.666186174476,9138.30428030103,8648.305430662003,9196.974082854122,8819.32611322234,9139.485664091011,8835.32873725639,9037.07646654756
Q561,7249.063960869015,7514.804608735005,7894.745243586301,8276.871839304733,7834.410866886756,7944.292465038832,8023.868981567761,8261.031851168413
Q566,7474.237774415652,7898.335697054353,7472.424432073418,7692.83225087398,7777.593833463405,8055.239783450297,7693.581396467963,7820.976967770905
Q571,7092.033783742163,7213.158598576249,7174.44704003871,7046.369008354256,7358.896735797241,7440.469782516418,7370.977362798532,7295.853134296442
Q572,11038.114566958084,11034.683797007827,10806.536898490498,10939.68186334916,10814.73709044455,11008.75661094035,11033.42246244485,11170.854538384761
Q580,7273.985677417668,7317.946973041512,7988.136494260397,7801.654820915715,8370.89454056338,8143.785071947365,8588.446298770992,8302.215985026342
Q588,10782.558492996466,11036.808471345958,10830.030499083157,11039.334958793974,11080.586306833287,11260.36171095073,11215.968840829679,11324.38513430003
Q593,10895.98798413729,9805.463450804753,11079.542969088327,10353.257458612228,11114.726369941416,10817.5574235075,11340.318717587803,11109.049944000724
Q596,11181.299844584257,10334.773097231737,11145.492503177504,10477.730055990924,11157.956354247688,10851.16185136658,11356.410799407511,11121.389882326166
Q626,9567.232026492098,9694.726319862535,9878.356189824186,9927.910363478706,10063.126304347854,10131.001164025804,10248.12174352259,10280.426963513315
Q631,912.6681015066375,906.3300201132757,908.0070305600767,908.0946334476856,909.9121328610865,908.2775075942847,909.0372340607807,908.3064786279821
Q642,1035.777643849358,1039.4227207852546,1043.24416047703,1048.681751671348,1051.86610670209,1057.753052602078,1063.2443124626943,1069.612327970827
Q664,3933.5997439806833,5189.703669753785,5762.40909709569,6079.273151752743,6495.334403940089,6623.199820669681,6693.222877615508,6446.153506320841
Q672,1277.7003433191624,1290.5756470374645,1332.8986025217298,1348.5052538977138,1428.7492648540283,1422.3935063174529,1436.696939108529,1410.2513905996095
Q673,1409.3908940808074,1403.7962948897978,1407.092088412837,1413.499249148142,1414.869938871811,1428.582541844351,1445.1005178106116,1461.974927919462
Q684,5560.545287807462,5405.994892129366,5553.430051343257,5477.219569952918,5566.898245471161,5480.34697912589,5559.221902215144,5514.153935186683
Q691,4485.843285024166,5307.628247141838,6199.101391136646,6521.691354811192,7335.556134581566,7376.577754616737,7689.506565332413,7281.683077812195
Q697,2229.8524576182654,2132.770773453221,2177.7971468825413,2066.572138327971,2067.903209916706,2055.7966108836395,2104.9742891445517,2087.916610658305
Q720,7571.594866942435,7431.142192047676,7431.554890213187,7404.569315695515,7458.231169214091,7486.477827655876,7545.822679481314,7565.330300709615
Q730,2045.3747021950246,2009.9498480246307,1968.9971040779592,1954.504800503135,1921.6373294210912,1933.8535313545945,1936.791981233573,1948.3302498637916
Q734,12127.953017235062,12391.385029532596,12160.982056118604,12333.431095855998,12229.950871585095,12495.500436417447,12478.078016267556,12656.140917443887
Q743,7248.95542297247,7103.043238008503,7054.661304581664,6998.308257410463,6933.958510676363,6921.545555604922,6945.711939106028,6965.146281395337
Q752,6066.264241908969,6267.117239760677,5684.788923835287,5729.358607798428,6077.605556853357,6186.056874570961,5940.900262376583,6029.636254164071
Q765,1040.2917127072812,1037.4109120690823,1026.8785450053215,1021.0247027170659,1022.0733268153668,1027.3378546249867,1028.1415098762513,1027.9778330898287
Q771,1121.914187998894,1170.0902337224773,1199.5127876316833,1221.3054428536789,1238.024208411925,1244.0373640554697,1239.6286100709185,1232.4264810977027
Q781,2892.5005368346174,2896.517771664217,2897.9337121680333,2894.7396007853895,2914.651807185575,2926.1150858549718,2941.0668133908257,2938.8909085149844
Q805,2371.2293743055297,2410.010929064358,2465.2505665804574,2483.033314897544,2533.21421923217,2546.8278100639595,2579.8437147610593,2574.9606523045427
Q811,1628.0214773354376,1705.6840658792596,1758.8672254366854,1774.3606293011242,1836.3563327078725,1853.2068674154507,1881.2073371673855,1854.5379084365138
Q818,926.263038485233,951.6747099308834,999.4944377412246,1028.001497076595,1063.7631336644056,1056.2347449299605,1063.9133937402332,1061.4798279048007
Q821,9662.676623516194,9768.930456252607,9845.765734525527,9959.595033856864,10041.854298622851,10137.259083784425,10211.604616782064,10303.24557824498
Q826,9244.117361058945,9702.938201727831,9599.956396889449,9809.510495622042,9751.001465776326,9968.660607026291,9900.255385972601,10063.355985807226
Q832,10626.597640890073,10436.268316536809,10928.387270716466,10734.414824128313,11122.834148448514,10880.123472658828,11197.352980909094,11028.211892900928
Q837,8644.294871371985,8702.179814463854,8816.961210900545,8682.018098378181,8763.036398375034,8761.604177343846,8879.420901137591,8792.44526489973
Q839,1203.4880921471424,1186.0047431935452,1182.3982704030864,1175.580090844275,1174.2779868125454,1166.4629250225032,1166.045149040392,1164.817803574998
Q845,6457.821363040682,6470.1354604869775,6524.093978376063,6560.033395712755,6605.097714108972,6639.135146250234,6686.1127097983135,6725.604224325917
Q854,1513.1291079245316,1479.7725993241604,1455.4697365229129,1450.3924088970612,1431.2102273102462,1436.3208213035734,1438.0312706083057,1445.1171785779889
Q865,6409.220555467661,6501.279638491758,6610.4209044273175,6663.499575582827,6789.157296692039,6827.562594654866,6890.836872223687,6895.791777622951
Q872,1651.4117079101693,1608.8721201508608,1594.2175265417054,1596.4678154775359,1580.0826990289443,1590.5048666704952,1606.817531019312,1632.0589316907103
Q883,1494.6191948162555,1481.359187552905,1471.5761520601272,1462.9966720108268,1452.8872994212866,1454.0542501953123,1454.4924408121585,1456.624415478873
Q884,8869.446776640934,8972.772247470355,9085.018149820582,9176.614487142597,9264.376947009794,9349.030222497047,9448.043246548237,9528.81530557662
Q885,2162.852522615161,2169.4217661598564,2180.891403290779,2183.5591145381604,2173.932538704248,2190.0154643974365,2216.0356089099605,2239.3425593457528
Q888,10624.59772765131,9628.23688564891,11169.805177830123,9884.468472063007,11512.348881859036,10097.451864216446,11764.697773856498,10327.242112792723
Q897,1325.3733274726364,1366.1639101855103,1293.315697374081,1241.5488677909254,1259.7955305525559,1277.375982619585,1275.5480139603096,1277.2425768959788
Q903,8389.930776247438,8996.031058641647,8989.721734242074,8339.026880077656,8858.460625849697,9347.716048997429,9273.0319896094,8720.69689458409
Q905,8810.501404083112,7837.407877202529,7911.940834009304,8145.767156981134,8960.630837824967,8297.719385866265,8137.74923133371,8453.9122413566
Q906,11527.164580739129,11851.58941834128,12819.695863776116,12158.87927851344,12560.449650217392,12460.906829418718,13350.517455343568,12867.101629254383
Q912,10872.951607237494,10932.800770796768,11277.209541544153,11214.690202729418,11532.930965068994,11526.604325371722,11781.908001960122,11732.3535405072
Q921,8974.175921064952,9073.169905427125,9195.213932901897,9222.29190280334,9368.872714917288,9460.574805479979,9549.37605987408,9589.9617959905
Q940,1433.2480655207337,1549.39391270914,1614.5003460632943,1645.5036571893606,1694.7503107761818,1699.9278734420272,1707.0168909583072,1681.2925081515082
Q944,2742.761741794473,2805.531791023987,2847.2951940658763,2879.9717157500845,2920.041150736604,2958.5953445814534,2993.966502326435,3015.4218781637514
Q953,2129.838258282444,2109.3513402713324,2101.49664411977,2110.758015099039,2096.1500320986015,2111.6601685449427,2126.3244549144038,2152.322435405785
Q986,1375.3590465852621,1357.4031769777328,1346.5611426696614,1344.7923507294502,1335.6158228656668,1344.8875649538338,1352.4173522945555,1363.5636103485888
Q991,9737.663280632076,9735.72196245986,9872.216369684516,9904.968134876071,9970.556731446562,9917.367558126627,9940.702829967915,9906.089616440711
Q1012,1317.4963975357248,1303.4001677297024,1311.6977443394762,1318.4237141016063,1327.3114157446394,1338.4197646839818,1355.9216151196495,1370.3970964008538
Q1013,10408.202487124467,10418.331945186175,10663.578949897726,10836.72179253119,11053.784449102866,11175.359558348997,11293.002329420015,11409.582171749204
Q1014,9481.962691879919,9505.973180908573,9628.975167004535,9651.488904092614,9770.397722851634,9793.7294739188,9864.312783306526,9884.631838517154
Q1023,9201.335713968154,9777.456826140075,9240.86725545318,9917.822059498309,9479.758005573565,9959.4111154595,9565.678542930895,10003.392818771455
Q1026,6835.300665753611,7084.343194974627,7745.458568356331,8215.010349232532,9075.871192370774,8840.412035582824,8796.402995909742,8688.722334301463
Q1027,1867.102739179818,1935.9308311443665,2117.679411213634,2246.7309186242123,2484.0617419981268,2419.546667347758,2407.6857408945657,2377.9602828994275
Q1028,4199.64621170725,3638.451526739598,3254.4664120604875,2903.4961332483717,2489.2036272075243,2165.307546733508,1873.3878809562084,1597.829331436478
Q1030,1648.1048335174253,1600.7036108875072,1637.9214104246953,1625.7574220265083,1650.5340838218942,1651.8867497811436,1688.9913772506986,1704.5062209743355
Q1040,1416.1076585587562,1509.365005931678,1428.6804021986927,1489.7242996018888,1466.6603673088503,1532.526444714359,1489.3944129267375,1519.1446191842258
Q1043,1248.059909724898,1254.9134363355845,1282.8091225236176,1284.6716361624015,1306.9189207227773,1323.6076287567707,1346.326321870446,1347.86073870911
Q1051,1047.7969510459664,1027.831379931141,1030.356614638047,1027.3676105468262,1032.8595460889314,1027.1471153615823,1029.7950719633052,1029.8297854123134
Q1052,6471.26628595529,6363.715058561344,6379.8384560920595,6361.396949511547,6389.3323346346415,6357.616404241105,6371.863156084398,6371.216417943815
Q1071,2008.6211738195034,1990.5076518937826,2005.120742063697,1977.0527291412325,1980.1980188176874,1966.9338022850163,1984.0835220384674,1974.8094562370786
Q1076,1030.6095048581549,1021.9289410173163,1017.2908047763573,1016.7993814781336,1012.540712931485,1012.4172213202556,1012.3051432534198,1014.5137008324738
Q1079,994.9484954448155,995.9482706832558,997.0087463175107,1002.1108579413586,1005.0943423509825,1005.4782037728555,1004.1902675823918,1003.9837817381878
Q1083,1196.658416251657,1320.4126513882397,1549.2229850829033,1227.9022648635328,1272.1343605686345,1387.6602428540862,1574.5934905308645,1284.8906246362378
Q1101,2013.4709740979163,2048.4944767438847,2047.5612384663016,2060.4960454694487,2074.812467696727,2106.8308258726174,2120.581477225755,2137.834767170377
Q1112,11397.973885139367,11414.556347107538,10779.482895099709,11388.109351314708,11550.360282495247,11582.810391421823,11108.854781462403,11544.397215528714
Q1119,2945.060031541337,2806.5190564058807,2838.79708109895,2889.2836135922635,2917.401718058603,2896.6874693052687,2902.815835615911,2911.0737601664096
Q1162,7504.422883607444,7838.596753954304,7453.853321816832,7573.180545284543,7653.078264984966,7947.116887175996,7611.1493529384725,7729.654324420249
Q1184,2496.104207996737,2554.7269713483884,2724.8315195487585,2750.274666331472,2945.1678515281483,2864.1007282671103,2890.223367322688,2826.0683943654167
Q1198,4484.0237203066545,4391.624234742039,4083.903509878835,4035.346797263633,4282.525148827365,4282.098991232928,4031.7771459418277,4070.111797113561
Q1210,9140.112266662038,9309.700124576642,9380.438201116027,9492.715968089718,9546.7274464336,9674.08702741995,9756.813061734376,9859.018370259408
Q1211,1045.3541376809649,1052.9883066758744,1057.9154285488808,1064.9091886202746,1070.3258176618913,1078.444967278815,1083.2448451903738,1088.6574792523434
Q1223,11424.768822696504,11280.315737815548,11024.36373257581,10857.954734376048,10512.487670582597,10628.259694149907,10661.020654613532,10747.840481759818
Q1225,7067.997766336374,7039.752492053155,7053.480812288743,7088.723004846044,7100.989078224589,7160.259373228378,7225.224040246945,7294.078920636946
Q1241,5132.932006377322,4978.672351818734,4893.810987981667,4819.636377641482,4740.212309940153,4711.70095040498,4705.68049631247,4707.668793744824
Q1247,2243.712525635852,2220.499090223681,2215.0448718647935,2201.719760243042,2187.722406842728,2184.499010070842,2191.8998224340817,2195.5027710994577
Q1248,5469.3673450308725,5575.39624267235,5330.10837143377,5510.46924775993,5396.547913366143,5521.43799409712,5494.197184017273,5621.019683910669
Q1261,1473.7961073109075,1488.8268600625836,1504.4930242075836,1537.4373425337237,1580.5374884800856,1623.1829521518293,1657.618045308876,1691.6082745752592
Q1296,8441.345540986105,8496.276422272122,9550.749790239015,8846.107656598886,8865.218925779265,9023.516744244824,9687.67476802101,9277.61574245577
Q1301,7202.649951013491,7808.040914715337,7240.1266863099645,7274.872469442095,7467.5458304502645,7940.31538614775,7470.140873559772,7512.324326829245
Q1307,7058.01591588655,7033.6255613023195,6950.593081401514,7275.596760919984,7109.280805746481,7178.825601016531,7146.45665492965,7362.725137479202
Q1325,1041.8844355220904,1032.0930185921418,1024.934035287321,1020.9969316155741,1017.1345126053087,1017.5772747502467,1017.606886499493,1018.0065202701272
Q1361,5962.320832621031,5993.85074422745,5836.8653387526165,5825.32702873858,6211.320058342084,6200.822931123378,6024.729797399789,6022.0018335059185
Q1368,4052.792096179607,4193.854127644016,4465.958770477356,3996.516981150268,4018.4272417526536,4231.903399893376,4477.810467056383,4161.7367011407505
Q1376,8951.028204458506,9120.227075235949,9091.162245343137,8527.597371146707,9042.24061400293,9253.763011233406,9264.778024594107,8886.697159421248
Q1413,2732.3225803409023,2739.1119590013977,2750.0173447515076,2745.2995038590093,2749.6805213229864,2762.378187031821,2774.3676866182195,2782.1096843544897
Q1429,959.2706353932618,952.5800332480668,948.6706197875737,946.9919274932146,942.4643935322761,941.9612304902075,942.2195948463677,943.9852477258443
Q1438,7920.335569102323,7888.653051750786,8107.059290013803,8128.751110892664,7940.374702412363,8017.067730062762,8029.506845102916,8026.4015531603845
Q1445,3924.047019392252,3961.4738744616507,3837.1920340418815,3823.105180370808,3752.4868586182592,3817.5532629311083,3808.3651387631894,3834.7649198770523
Q1457,8381.503165602684,8282.221558332443,8288.530636072159,8256.799270153046,8241.091104388237,8217.926082849503,8234.841866731644,8237.917153477669
Q1459,11331.019598172537,11171.15758668917,11534.744908588478,11325.898056012746,11688.109350694576,11627.560084693738,11898.864553945243,11817.461851250528
Q1463,11863.285066776285,11536.717564452341,11998.533037943957,11693.667913317819,12137.18295228117,12017.797048768252,12356.115615059745,12234.728988095616
Q1465,1674.8641451426292,1773.9908147786066,1710.0309065833353,1647.7851855492058,1735.1391135973302,1818.2166008740483,1769.5532409914101,1720.7714975526615
Q1477,5671.6821935499565,5698.782693101123,5857.7822452738,5565.275837953102,5680.940652242903,5729.673634675973,5887.497758943455,5765.054688719747
Q1487,1252.1213336848625,1232.522665731537,1291.815052087145,1231.2550346603357,1238.799230668244,1201.9258799339477,1240.7763968993718,1219.4194808328425
Q1500,5686.094748540792,5287.0656712044865,5138.316355182553,5164.734624065196,5027.68596424441,5177.718896766291,5324.893036353065,5508.824466528804
Q1502,6018.359628887957,6054.471207815205,6066.222113949528,6091.154795759171,6078.781913386621,6085.673232401359,6086.648206768925,6097.843480548659
Q1512,3762.1244769267805,3812.0299219255994,3840.801780213713,3869.8923399069754,3891.9977701198613,3911.9563975237684,3921.877114899653,3927.6312586925787
Q1518,7837.99051164191,7986.950777081653,8088.347389694076,8164.552851563611,8270.341425972485,8367.429214127887,8459.171922139283,8516.869759496642
Q1533,4851.774036182942,4895.93939715309,4937.703474747317,4954.988576797412,4992.272593744738,5010.691182352414,5036.743187851435,5040.276574362316
Q1538,1025.7573352032175,1018.6159023893324,1014.6662634156861,1012.4077100481519,1010.2324464787323,1010.1459535643787,1010.5240202645723,1011.1193608904689
Q1539,3220.3813699234806,3197.9654147679953,3185.5636298677073,3178.4728411437713,3171.643694768292,3171.3762515746034,3172.563713086059,3174.433455113164
Q1543,10572.81106627855,10792.777397065018,10899.700347887205,11008.186272874093,11088.19907762583,11230.362555350319,11322.862456646264,11383.634423358928
Q1559,2060.970657532851,2135.4591887466386,2205.4214642440897,2235.733021279663,2302.142756016797,2337.0375881781783,2387.982472371142,2390.8363906685363
Q1564,751.720198150094,899.8087846860841,1111.5838291900611,1127.2664927448568,1235.769628199972,1241.1466967426302,1285.051627142861,1243.3781777768393
Q1571,8254.373945629088,8306.573398898223,8430.735238081756,8509.578203685425,8607.403300134305,8677.139324038133,8773.594209818775,8853.554520671287
Q1575,26663.274880154982,26114.652298143857,26068.26411977665,26495.612938658873,26014.022669240425,26010.90243027246,26276.926189481037,27099.043651092812
Q1576,3576.735510239402,3632.7543102010773,3831.9990983950943,3871.725450081239,4048.135611608204,4033.1596378728327,4090.308226222986,4021.79227905613
Q1582,700.0013667345047,887.9444992542266,1042.847358584404,1087.1538573503494,1126.0846948623657,1110.403106212616,1141.038453578949,1086.9612139463425
Q1589,1053.5975443547377,1048.8404447201096,1037.2315291094312,1031.893766674398,1024.6103283045036,1019.9910098415322,1010.9842867409228,1003.1667673407982
Q1590,5992.896040973263,5932.0764149983515,5716.62349565869,5570.369858718716,5399.636541014335,5470.581994271974,5473.1491486664945,5501.664609471565
Q1591,472.8380139382625,638.9101144139386,753.0640633754008,760.2181143649209,888.4656145811209,908.2701926988359,980.1877933235003,894.6303165257698
Q1593,4258.124579473693,4029.7624749807223,3719.11498423652,3758.4881415526115,3977.204568581981,3995.434070364613,3917.2601265687667,3894.814488994168
Q1598,1784.4130052378196,2330.7156847815613,2730.875308688888,2697.149723069067,3014.2022324690656,2673.354180838673,2498.0516519552307,1989.2559773218823
Q1602,-1375.6711769705698,604.5117655999302,1563.5228152224927,1762.419866736841,2999.8038934231145,3162.7327335360733,3587.687738474996,2736.9394900718917
Q1614,2233.444752510797,2309.943753970172,2239.3741915613323,2420.583030571815,2340.458497750721,2438.323319040981,2356.8846720204183,2468.2712677449267
Q1625,4739.492038905621,4861.599449813366,4813.010887384415,5145.4126706421375,5151.400059014559,5311.17681902647,5087.267253339291,5164.594774186611
Q1633,1129.68796744467,1138.118222131908,1142.4555688494215,1133.5019064077137,1136.2103050284409,1108.8792082989244,1067.3508518809374,1014.9415938012891
Q1647,1667.2643422866915,1765.259931121915,1844.7741759690746,1895.3258219038898,1968.5881681996773,2002.196452396266,2040.7386035477946,2062.5150790247353
Q1658,569.0843627435688,319.6064855870859,252.009414585385,145.39983723430805,208.49268816017457,199.48151065117872,208.54002466163047,114.9732585608981
Q1663,3074.4144766947284,3023.80454568608,2918.8541809074054,2812.660054370433,2831.069988987836,2854.062931367674,2855.03837793645,2847.180377224012
Q1666,1870.0193491014309,1860.4445153086558,1865.104569792924,1864.4148206499578,1889.9355305870913,1901.1239367442288,1922.9471745956932,1937.8394678581585
Q1674,2720.92095389748,3487.0984585796973,3919.4122540181697,4093.722720654039,4496.026552772393,4549.1019164996615,4607.774041621466,4345.683658379624
Q1726,1727.1344156603604,1672.5019551278126,1642.7185815897615,1626.5021395212796,1604.419483741025,1611.0744587837814,1617.9365123238745,1623.7136031764755
Q1735,11075.458311432563,11257.299025479571,11414.174152485706,11556.88022332054,11670.055177735729,11765.949546916203,11849.108880249218,11925.03768566018
Q1741,1161.4346182794322,1173.9878903589472,1182.7346382593978,1189.373407689526,1193.6800759811244,1197.831017719335,1200.6215285115384,1202.0915364829682
Q1789,2112.00151822011,2216.0251434787083,2240.5489868068694,2384.5164626971914,2429.5823414369393,2559.0101620244977,2627.2649552504254,2764.921069467859
Q1802,8098.732796807457,8126.263213915052,8095.169112100932,8044.693377260997,7993.766272666317,7969.953550587259,7908.11003608954,7816.553558420988
Q1821,1200.7078428586003,1137.7319114877942,1110.4939408680495,1164.7007483782027,1192.341865951562,1188.456442781191,1140.6862554542577,1121.4718308958343
Q1826,11813.606332980395,11971.451836543643,11999.644535081723,12132.095369241244,12315.094390928827,12463.776689893355,12511.193594304139,12572.270569818735
Q1828,1139.6781729289887,1141.7282566684198,1140.171062537663,1145.6627494608404,1145.4948108537649,1152.7206818036507,1157.0770826340702,1164.905384881258
Q1849,16632.702247145447,16522.71274617954,16585.376322611362,16675.288909284416,16730.504558803234,16848.372448567046,16992.808132710954,17134.667685272147
Q1857,8025.971930017346,8095.957332869939,8124.575664484857,8039.574138359239,8163.497726929589,8189.14257867238,8223.062022029513,8152.479861938331
Q1866,1267.0175047646762,1229.8993969065104,1231.0697363566997,1294.3098061702658,1307.9338796373381,1297.302139466848,1295.5319863629632,1324.1720316341764
Q1887,12197.993500003635,12099.819271043956,11980.339358224888,12072.40673746519,11938.725577200214,12030.06551445681,12049.882370244035,12177.672101232463
Q1911,4833.545195037147,5473.571239779902,5618.530133659049,5433.307253836052,5535.399061248959,5623.3717032172235,5723.34872853572,5601.363192006738
Q1921,11375.157335958762,11400.606898177917,11498.318316883582,11565.665040318403,11612.277804307041,11771.800428627625,11970.48021733273,12148.08949572659
Q1927,3739.4166013708877,3884.8997631532698,3749.958767965246,3943.0789823458413,3838.8958154763304,3976.797821579132,3874.369576653509,4009.5081248457627
Q1954,2715.5352771361718,2796.5274643594794,2845.5920239505244,2733.4452637654626,2777.2017604558446,2829.0850712285705,2879.9691217970903,2808.521786824738
Q1965,5256.471691601134,6415.342520936987,5480.473951703326,6472.1975136624715,5647.420385345459,6249.564510312402,5718.669072393744,6273.556626464186
Q1984,6355.26877823422,6005.027926022578,6092.095829715692,6386.4524527171325,6982.276257545343,7558.483306736439,8043.992521292814,8287.757872295959
